element_id,original_id,tag,carrier,host_or_staff
n04e08278918a2336--staccato--1,,staccato,derive,n04e08278918a2336
n32781b08c753272b--staccato--1,,staccato,derive,n32781b08c753272b
n32781b08c753272b--strong-accent--1,,strong-accent,derive,n32781b08c753272b
nf80abc207fb419b3--staccato--1,,staccato,derive,nf80abc207fb419b3
nf80abc207fb419b3--strong-accent--1,,strong-accent,derive,nf80abc207fb419b3
nd2ea3ca6214c7bcc--staccato--1,,staccato,derive,nd2ea3ca6214c7bcc
nd2ea3ca6214c7bcc--strong-accent--1,,strong-accent,derive,nd2ea3ca6214c7bcc
nae0377005c8b88e3--staccato--1,,staccato,derive,nae0377005c8b88e3
nae0377005c8b88e3--strong-accent--1,,strong-accent,derive,nae0377005c8b88e3
ne0f08da82229ae7a--staccato--1,,staccato,derive,ne0f08da82229ae7a
ne0f08da82229ae7a--strong-accent--1,,strong-accent,derive,ne0f08da82229ae7a
n199a55b1d264672a--tuplet--start--1,n199a55b1d264672a--tuplet--start--1,tuplet,stamp,n199a55b1d264672a
n199a55b1d264672a--slur--start--1,n199a55b1d264672a--slur--start--1,slur,stamp,n199a55b1d264672a
n2c8117eb1a912451--tuplet--stop--1,n2c8117eb1a912451--tuplet--stop--1,tuplet,stamp,n2c8117eb1a912451
n2c8117eb1a912451--slur--stop--1,n2c8117eb1a912451--slur--stop--1,slur,stamp,n2c8117eb1a912451
n2c7d64cd11790d9a--staccato--1,,staccato,derive,n2c7d64cd11790d9a
n99506cc67c8f4a6e--tuplet--start--1,n99506cc67c8f4a6e--tuplet--start--1,tuplet,stamp,n99506cc67c8f4a6e
n0b1507b2c68615f5--tuplet--stop--1,n0b1507b2c68615f5--tuplet--stop--1,tuplet,stamp,n0b1507b2c68615f5
n627c540589441b9c--staccato--1,,staccato,derive,n627c540589441b9c
n627c540589441b9c--strong-accent--1,,strong-accent,derive,n627c540589441b9c
n1dab26f989cbc120--tuplet--start--1,n1dab26f989cbc120--tuplet--start--1,tuplet,stamp,n1dab26f989cbc120
n1dab26f989cbc120--slur--start--1,n1dab26f989cbc120--slur--start--1,slur,stamp,n1dab26f989cbc120
n63ef209913586c73--tuplet--stop--1,n63ef209913586c73--tuplet--stop--1,tuplet,stamp,n63ef209913586c73
n63ef209913586c73--slur--stop--1,n63ef209913586c73--slur--stop--1,slur,stamp,n63ef209913586c73
na400bdf62492f56e--staccato--1,,staccato,derive,na400bdf62492f56e
n8ef269a3b64c39f9--tuplet--start--1,n8ef269a3b64c39f9--tuplet--start--1,tuplet,stamp,n8ef269a3b64c39f9
nf059b40b40225a22--tuplet--stop--1,nf059b40b40225a22--tuplet--stop--1,tuplet,stamp,nf059b40b40225a22
ede9f49d2893d6645,ede9f49d2893d6645,wedge,md,1
e9b4eb0903ca70160,e9b4eb0903ca70160,wedge,md,1
nfd48c769f87e67ae--staccato--1,,staccato,derive,nfd48c769f87e67ae
n7d608f7a9b43089d--tuplet--start--1,n7d608f7a9b43089d--tuplet--start--1,tuplet,stamp,n7d608f7a9b43089d
nda3489d1bf110604--tuplet--stop--1,nda3489d1bf110604--tuplet--stop--1,tuplet,stamp,nda3489d1bf110604
n5cb8b0c774b9100b--staccato--1,,staccato,derive,n5cb8b0c774b9100b
n079b613640b9ef3c--staccato--1,,staccato,derive,n079b613640b9ef3c
n079b613640b9ef3c--strong-accent--1,,strong-accent,derive,n079b613640b9ef3c
n819233543c26931e--staccato--1,,staccato,derive,n819233543c26931e
n819233543c26931e--strong-accent--1,,strong-accent,derive,n819233543c26931e
n18ee5d4fe6885b84--staccato--1,,staccato,derive,n18ee5d4fe6885b84
n18ee5d4fe6885b84--strong-accent--1,,strong-accent,derive,n18ee5d4fe6885b84
nacaad4799ed17d5c--tuplet--start--1,nacaad4799ed17d5c--tuplet--start--1,tuplet,stamp,nacaad4799ed17d5c
nd92373dcd197f3d1--tuplet--stop--1,nd92373dcd197f3d1--tuplet--stop--1,tuplet,stamp,nd92373dcd197f3d1
edc592ad4d131b62b,edc592ad4d131b62b,octave-shift,md,1
e67414a674475f5eb,e67414a674475f5eb,wedge,md,1
n8858bf0892f36345--staccato--1,,staccato,derive,n8858bf0892f36345
n3e4a3d427aaf5877--tuplet--start--1,n3e4a3d427aaf5877--tuplet--start--1,tuplet,stamp,n3e4a3d427aaf5877
n37d8f3113306dfc6--tuplet--stop--1,n37d8f3113306dfc6--tuplet--stop--1,tuplet,stamp,n37d8f3113306dfc6
n24f67580822a6ec6--staccato--1,,staccato,derive,n24f67580822a6ec6
n24f67580822a6ec6--strong-accent--1,,strong-accent,derive,n24f67580822a6ec6
ndadac80af7219fc1--staccato--1,,staccato,derive,ndadac80af7219fc1
ndadac80af7219fc1--strong-accent--1,,strong-accent,derive,ndadac80af7219fc1
n41b25986ba208abd--staccato--1,,staccato,derive,n41b25986ba208abd
n41b25986ba208abd--strong-accent--1,,strong-accent,derive,n41b25986ba208abd
n6351490c1fee0d1b--tuplet--start--1,n6351490c1fee0d1b--tuplet--start--1,tuplet,stamp,n6351490c1fee0d1b
nfdb4aca01deba315--tuplet--stop--1,nfdb4aca01deba315--tuplet--stop--1,tuplet,stamp,nfdb4aca01deba315
n7b3b3809e58abf2a--staccato--1,,staccato,derive,n7b3b3809e58abf2a
n9f53d5d0c83db181--staccato--1,,staccato,derive,n9f53d5d0c83db181
nad057eeef5d151a2--staccato--1,,staccato,derive,nad057eeef5d151a2
nc17047ce37b97cfb--staccato--1,,staccato,derive,nc17047ce37b97cfb
n662141daa1d1c644--staccato--1,,staccato,derive,n662141daa1d1c644
nc94282b12574e037--staccato--1,,staccato,derive,nc94282b12574e037
n96c9c7ca4e646efe--staccato--1,,staccato,derive,n96c9c7ca4e646efe
nf00b655e306ad680--staccato--1,,staccato,derive,nf00b655e306ad680
n5dd0f8c7008f5a34--staccato--1,,staccato,derive,n5dd0f8c7008f5a34
nc2bf87a0fc4befb2--tuplet--start--1,nc2bf87a0fc4befb2--tuplet--start--1,tuplet,stamp,nc2bf87a0fc4befb2
nc2bf87a0fc4befb2--strong-accent--1,,strong-accent,derive,nc2bf87a0fc4befb2
n3082f04b0fdb8df4--tuplet--stop--1,n3082f04b0fdb8df4--tuplet--stop--1,tuplet,stamp,n3082f04b0fdb8df4
nc00bdb06f47d1471--tuplet--start--1,nc00bdb06f47d1471--tuplet--start--1,tuplet,stamp,nc00bdb06f47d1471
n279a5f4093eace93--tuplet--stop--1,n279a5f4093eace93--tuplet--stop--1,tuplet,stamp,n279a5f4093eace93
n7a96ecc84e1ad747--tuplet--start--1,n7a96ecc84e1ad747--tuplet--start--1,tuplet,stamp,n7a96ecc84e1ad747
nd36e3e2d74f06329--tuplet--stop--1,nd36e3e2d74f06329--tuplet--stop--1,tuplet,stamp,nd36e3e2d74f06329
na1f71ff90b3a94ee--staccato--1,,staccato,derive,na1f71ff90b3a94ee
n6dcf188eb19c1003--strong-accent--1,,strong-accent,derive,n6dcf188eb19c1003
n246e5aef6c5ba2fa--staccato--1,,staccato,derive,n246e5aef6c5ba2fa
e7314d66b73a52c8d,e7314d66b73a52c8d,wedge,md,1
e368e530cb624e104,e368e530cb624e104,dynamics,md,1
ed3b9de06c35105b8,ed3b9de06c35105b8,octave-shift,md,1
n6825845394f19e65--tuplet--start--1,n6825845394f19e65--tuplet--start--1,tuplet,stamp,n6825845394f19e65
nf8a48a79b9bc591e--tuplet--stop--1,nf8a48a79b9bc591e--tuplet--stop--1,tuplet,stamp,nf8a48a79b9bc591e
ndc7a7d6f174016ce--tuplet--start--1,ndc7a7d6f174016ce--tuplet--start--1,tuplet,stamp,ndc7a7d6f174016ce
ndc7a7d6f174016ce--strong-accent--1,,strong-accent,derive,ndc7a7d6f174016ce
nb1627c00da3647c4--tuplet--stop--1,nb1627c00da3647c4--tuplet--stop--1,tuplet,stamp,nb1627c00da3647c4
nb4c13a9efde91dc6--tuplet--start--1,nb4c13a9efde91dc6--tuplet--start--1,tuplet,stamp,nb4c13a9efde91dc6
n932f784b38bfab54--tuplet--stop--1,n932f784b38bfab54--tuplet--stop--1,tuplet,stamp,n932f784b38bfab54
n450bb820c34a7d6b--strong-accent--1,,strong-accent,derive,n450bb820c34a7d6b
n450bb820c34a7d6b--arpeggiate--1,n450bb820c34a7d6b--arpeggiate--1,arpeggiate,stamp,n450bb820c34a7d6b
na1d6f9f810cdb2be--arpeggiate--1,na1d6f9f810cdb2be--arpeggiate--1,arpeggiate,stamp,na1d6f9f810cdb2be
n4ec42f06bae94113--arpeggiate--1,n4ec42f06bae94113--arpeggiate--1,arpeggiate,stamp,n4ec42f06bae94113
ncee037893dad7cca--arpeggiate--1,ncee037893dad7cca--arpeggiate--1,arpeggiate,stamp,ncee037893dad7cca
ne8e5b52e123f2e54--arpeggiate--1,ne8e5b52e123f2e54--arpeggiate--1,arpeggiate,stamp,ne8e5b52e123f2e54
n479dd8426ba89cd2--tuplet--start--1,n479dd8426ba89cd2--tuplet--start--1,tuplet,stamp,n479dd8426ba89cd2
n08c4e69c89208703--tuplet--stop--1,n08c4e69c89208703--tuplet--stop--1,tuplet,stamp,n08c4e69c89208703
e563e9784200b6ac0,e563e9784200b6ac0,wedge,md,1
e74c12d093266f6bb,e74c12d093266f6bb,wedge,md,1
e7c2baef53fcd6e65,e7c2baef53fcd6e65,wedge,md,2
e2f3faf15cad275c8,e2f3faf15cad275c8,wedge,md,2
nd2e56dc8cd7008c9--tuplet--start--1,nd2e56dc8cd7008c9--tuplet--start--1,tuplet,stamp,nd2e56dc8cd7008c9
nd2e56dc8cd7008c9--strong-accent--1,,strong-accent,derive,nd2e56dc8cd7008c9
n03fdb754ab9024f4--tuplet--stop--1,n03fdb754ab9024f4--tuplet--stop--1,tuplet,stamp,n03fdb754ab9024f4
n4ba317a5d4c7e9de--tuplet--start--1,n4ba317a5d4c7e9de--tuplet--start--1,tuplet,stamp,n4ba317a5d4c7e9de
n4429f0291498715c--tuplet--stop--1,n4429f0291498715c--tuplet--stop--1,tuplet,stamp,n4429f0291498715c
ncddab182a58a95a5--tuplet--start--1,ncddab182a58a95a5--tuplet--start--1,tuplet,stamp,ncddab182a58a95a5
n9f6449cbae6a6c65--tuplet--stop--1,n9f6449cbae6a6c65--tuplet--stop--1,tuplet,stamp,n9f6449cbae6a6c65
nc9ac37631cd45997--staccato--1,,staccato,derive,nc9ac37631cd45997
ndf391f9fd087a921--strong-accent--1,,strong-accent,derive,ndf391f9fd087a921
nc1deed975a48b90f--staccato--1,,staccato,derive,nc1deed975a48b90f
ndd3d08dab96b2345--tuplet--start--1,ndd3d08dab96b2345--tuplet--start--1,tuplet,stamp,ndd3d08dab96b2345
nde0bde04ed8c68a5--tuplet--stop--1,nde0bde04ed8c68a5--tuplet--stop--1,tuplet,stamp,nde0bde04ed8c68a5
nd68c781c0d20239f--tuplet--start--1,nd68c781c0d20239f--tuplet--start--1,tuplet,stamp,nd68c781c0d20239f
nd68c781c0d20239f--strong-accent--1,,strong-accent,derive,nd68c781c0d20239f
ncb5f698a24b638aa--tuplet--stop--1,ncb5f698a24b638aa--tuplet--stop--1,tuplet,stamp,ncb5f698a24b638aa
n85c741233b2acfbe--tuplet--start--1,n85c741233b2acfbe--tuplet--start--1,tuplet,stamp,n85c741233b2acfbe
nf1ca5cde13478fa8--tuplet--stop--1,nf1ca5cde13478fa8--tuplet--stop--1,tuplet,stamp,nf1ca5cde13478fa8
na7051d3756bd5b83--strong-accent--1,,strong-accent,derive,na7051d3756bd5b83
na7051d3756bd5b83--arpeggiate--1,na7051d3756bd5b83--arpeggiate--1,arpeggiate,stamp,na7051d3756bd5b83
nf0968b819bd6b254--arpeggiate--1,nf0968b819bd6b254--arpeggiate--1,arpeggiate,stamp,nf0968b819bd6b254
n8451bd2cd943a257--arpeggiate--1,n8451bd2cd943a257--arpeggiate--1,arpeggiate,stamp,n8451bd2cd943a257
n9f86d867073b882c--arpeggiate--1,n9f86d867073b882c--arpeggiate--1,arpeggiate,stamp,n9f86d867073b882c
n932bb02685f4e6f8--arpeggiate--1,n932bb02685f4e6f8--arpeggiate--1,arpeggiate,stamp,n932bb02685f4e6f8
n2fb121fc8542749c--tuplet--start--1,n2fb121fc8542749c--tuplet--start--1,tuplet,stamp,n2fb121fc8542749c
n2fb121fc8542749c--strong-accent--1,,strong-accent,derive,n2fb121fc8542749c
nd0caa31d988fdf79--strong-accent--1,,strong-accent,derive,nd0caa31d988fdf79
ne4490c9b522069e3--tuplet--stop--1,ne4490c9b522069e3--tuplet--stop--1,tuplet,stamp,ne4490c9b522069e3
ne4490c9b522069e3--strong-accent--1,,strong-accent,derive,ne4490c9b522069e3
e7d2f1d845552eb2b,e7d2f1d845552eb2b,wedge,md,1
e7fb7bab3e2b7d84f,e7fb7bab3e2b7d84f,wedge,md,1
e5978b28d3690d086,e5978b28d3690d086,words,md,2
n6d42b7b83d23fc5f--tie--1,,tie,derive,n6d42b7b83d23fc5f
n6d42b7b83d23fc5f--tied--start--1,n6d42b7b83d23fc5f--tied--start--1,tied,stamp,n6d42b7b83d23fc5f
n6d42b7b83d23fc5f--strong-accent--1,,strong-accent,derive,n6d42b7b83d23fc5f
n25b1692a2a06265e--tie--1,,tie,derive,n25b1692a2a06265e
n25b1692a2a06265e--tied--stop--1,n25b1692a2a06265e--tied--stop--1,tied,stamp,n25b1692a2a06265e
n153c7b557d755d73--strong-accent--1,,strong-accent,derive,n153c7b557d755d73
n87b59407b1fd611a--tie--1,,tie,derive,n87b59407b1fd611a
n87b59407b1fd611a--tied--start--1,n87b59407b1fd611a--tied--start--1,tied,stamp,n87b59407b1fd611a
n87b59407b1fd611a--strong-accent--1,,strong-accent,derive,n87b59407b1fd611a
nced04e33066310ef--tuplet--start--1,nced04e33066310ef--tuplet--start--1,tuplet,stamp,nced04e33066310ef
n373637a4e8548aba--tuplet--stop--1,n373637a4e8548aba--tuplet--stop--1,tuplet,stamp,n373637a4e8548aba
ncaa35809d83fbe9f--tuplet--start--1,ncaa35809d83fbe9f--tuplet--start--1,tuplet,stamp,ncaa35809d83fbe9f
na126921595b83213--tuplet--stop--1,na126921595b83213--tuplet--stop--1,tuplet,stamp,na126921595b83213
nd585d1bba3df7598--tuplet--start--1,nd585d1bba3df7598--tuplet--start--1,tuplet,stamp,nd585d1bba3df7598
na715ba32c6450d1a--tuplet--stop--1,na715ba32c6450d1a--tuplet--stop--1,tuplet,stamp,na715ba32c6450d1a
nd5b634469d9ddbf6--tuplet--start--1,nd5b634469d9ddbf6--tuplet--start--1,tuplet,stamp,nd5b634469d9ddbf6
nb664813591aceb57--tuplet--stop--1,nb664813591aceb57--tuplet--stop--1,tuplet,stamp,nb664813591aceb57
n723dad6532c313a6--accent--1,,accent,derive,n723dad6532c313a6
e3799eb5df7ae2d5f,e3799eb5df7ae2d5f,words,md,1
n6741c1d7e3f222f8--tie--1,,tie,derive,n6741c1d7e3f222f8
n6741c1d7e3f222f8--tied--stop--1,n6741c1d7e3f222f8--tied--stop--1,tied,stamp,n6741c1d7e3f222f8
n9eb91fee3c60ab56--strong-accent--1,,strong-accent,derive,n9eb91fee3c60ab56
n144b4b2456f48bdd--strong-accent--1,,strong-accent,derive,n144b4b2456f48bdd
n651204ce91dd5047--tie--1,,tie,derive,n651204ce91dd5047
n651204ce91dd5047--tied--start--1,n651204ce91dd5047--tied--start--1,tied,stamp,n651204ce91dd5047
n651204ce91dd5047--slur--start--1,n651204ce91dd5047--slur--start--1,slur,stamp,n651204ce91dd5047
n651204ce91dd5047--strong-accent--1,,strong-accent,derive,n651204ce91dd5047
n5b640ac5686b7e02--tie--1,,tie,derive,n5b640ac5686b7e02
n5b640ac5686b7e02--tied--stop--1,n5b640ac5686b7e02--tied--stop--1,tied,stamp,n5b640ac5686b7e02
n5b640ac5686b7e02--slur--stop--1,n5b640ac5686b7e02--slur--stop--1,slur,stamp,n5b640ac5686b7e02
n5b640ac5686b7e02--strong-accent--1,,strong-accent,derive,n5b640ac5686b7e02
nb697d34ad1f78f92--tuplet--start--1,nb697d34ad1f78f92--tuplet--start--1,tuplet,stamp,nb697d34ad1f78f92
na9a8000ef2158567--tuplet--stop--1,na9a8000ef2158567--tuplet--stop--1,tuplet,stamp,na9a8000ef2158567
n9ea55325657990cd--tuplet--start--1,n9ea55325657990cd--tuplet--start--1,tuplet,stamp,n9ea55325657990cd
n738d742df4ccb0b5--tuplet--stop--1,n738d742df4ccb0b5--tuplet--stop--1,tuplet,stamp,n738d742df4ccb0b5
nfa65425b9d52236c--tuplet--start--1,nfa65425b9d52236c--tuplet--start--1,tuplet,stamp,nfa65425b9d52236c
ne555c66db9414c3d--tuplet--stop--1,ne555c66db9414c3d--tuplet--stop--1,tuplet,stamp,ne555c66db9414c3d
n2c90637c7b55e307--tuplet--start--1,n2c90637c7b55e307--tuplet--start--1,tuplet,stamp,n2c90637c7b55e307
n2c5415b5601d620b--tuplet--stop--1,n2c5415b5601d620b--tuplet--stop--1,tuplet,stamp,n2c5415b5601d620b
nbd9f4bf20a4bac84--accent--1,,accent,derive,nbd9f4bf20a4bac84
nd14a95bfcaadba6c--accent--1,,accent,derive,nd14a95bfcaadba6c
n1376140eaab2ff2d--slur--start--1,n1376140eaab2ff2d--slur--start--1,slur,stamp,n1376140eaab2ff2d
n1376140eaab2ff2d--strong-accent--1,,strong-accent,derive,n1376140eaab2ff2d
n76ccca903403d371--tuplet--start--1,n76ccca903403d371--tuplet--start--1,tuplet,stamp,n76ccca903403d371
nb7078a5e32afa9a4--tuplet--stop--1,nb7078a5e32afa9a4--tuplet--stop--1,tuplet,stamp,nb7078a5e32afa9a4
na660d1e22f706706--tuplet--start--1,na660d1e22f706706--tuplet--start--1,tuplet,stamp,na660d1e22f706706
n30bbddb6aefc9935--tuplet--stop--1,n30bbddb6aefc9935--tuplet--stop--1,tuplet,stamp,n30bbddb6aefc9935
n56dadc09e6ad2e7c--tuplet--start--1,n56dadc09e6ad2e7c--tuplet--start--1,tuplet,stamp,n56dadc09e6ad2e7c
nd3058a2122ec8919--tuplet--stop--1,nd3058a2122ec8919--tuplet--stop--1,tuplet,stamp,nd3058a2122ec8919
na1b554e59654847e--tuplet--start--1,na1b554e59654847e--tuplet--start--1,tuplet,stamp,na1b554e59654847e
n5536b11ba671c814--tuplet--stop--1,n5536b11ba671c814--tuplet--stop--1,tuplet,stamp,n5536b11ba671c814
e89aad07e01a344d3,e89aad07e01a344d3,dynamics,md,1
nc3d7cca7a4dd0aa5--slur--stop--1,nc3d7cca7a4dd0aa5--slur--stop--1,slur,stamp,nc3d7cca7a4dd0aa5
n64ead5c4f9db2938--tie--1,,tie,derive,n64ead5c4f9db2938
n64ead5c4f9db2938--tied--start--1,n64ead5c4f9db2938--tied--start--1,tied,stamp,n64ead5c4f9db2938
n14344a63efb5d2fa--tie--1,,tie,derive,n14344a63efb5d2fa
n14344a63efb5d2fa--tied--stop--1,n14344a63efb5d2fa--tied--stop--1,tied,stamp,n14344a63efb5d2fa
nad91e7b27b54a817--tuplet--start--1,nad91e7b27b54a817--tuplet--start--1,tuplet,stamp,nad91e7b27b54a817
n99c30e67b02efe7e--tuplet--stop--1,n99c30e67b02efe7e--tuplet--stop--1,tuplet,stamp,n99c30e67b02efe7e
n0a2ddadd126f94eb--tuplet--start--1,n0a2ddadd126f94eb--tuplet--start--1,tuplet,stamp,n0a2ddadd126f94eb
n95d9d20c39e282c2--tuplet--stop--1,n95d9d20c39e282c2--tuplet--stop--1,tuplet,stamp,n95d9d20c39e282c2
n2a95dc42403f59a4--tuplet--start--1,n2a95dc42403f59a4--tuplet--start--1,tuplet,stamp,n2a95dc42403f59a4
n45f27f398087c4de--tuplet--stop--1,n45f27f398087c4de--tuplet--stop--1,tuplet,stamp,n45f27f398087c4de
nbf103fa088c1f4d4--tuplet--start--1,nbf103fa088c1f4d4--tuplet--start--1,tuplet,stamp,nbf103fa088c1f4d4
n29af5262b9be3a8c--tuplet--stop--1,n29af5262b9be3a8c--tuplet--stop--1,tuplet,stamp,n29af5262b9be3a8c
e8c5e1d216d0d1efb,e8c5e1d216d0d1efb,wedge,md,1
ec7a852067dd076a1,ec7a852067dd076a1,wedge,md,1
n6b3770bf956bdc12--slur--start--1,n6b3770bf956bdc12--slur--start--1,slur,stamp,n6b3770bf956bdc12
n6b3770bf956bdc12--strong-accent--1,,strong-accent,derive,n6b3770bf956bdc12
n173a60d7c1dc8a29--tuplet--start--1,n173a60d7c1dc8a29--tuplet--start--1,tuplet,stamp,n173a60d7c1dc8a29
nbbb3e64e25ed0340--tuplet--stop--1,nbbb3e64e25ed0340--tuplet--stop--1,tuplet,stamp,nbbb3e64e25ed0340
n07d9123bd6227e39--tuplet--start--1,n07d9123bd6227e39--tuplet--start--1,tuplet,stamp,n07d9123bd6227e39
n9d66f271ff123a42--tuplet--stop--1,n9d66f271ff123a42--tuplet--stop--1,tuplet,stamp,n9d66f271ff123a42
ncda1f4e12d24d5a6--tuplet--start--1,ncda1f4e12d24d5a6--tuplet--start--1,tuplet,stamp,ncda1f4e12d24d5a6
n5c5c3a2047bf8394--tuplet--stop--1,n5c5c3a2047bf8394--tuplet--stop--1,tuplet,stamp,n5c5c3a2047bf8394
n6cff18c89432fb3f--tuplet--start--1,n6cff18c89432fb3f--tuplet--start--1,tuplet,stamp,n6cff18c89432fb3f
nae86b5d500a483f6--tuplet--stop--1,nae86b5d500a483f6--tuplet--stop--1,tuplet,stamp,nae86b5d500a483f6
e9ab78948be128e06,e9ab78948be128e06,dynamics,md,1
n0ee759ebce4ace2f--slur--stop--1,n0ee759ebce4ace2f--slur--stop--1,slur,stamp,n0ee759ebce4ace2f
n4b86cc6ea9586431--tie--1,,tie,derive,n4b86cc6ea9586431
n4b86cc6ea9586431--tied--start--1,n4b86cc6ea9586431--tied--start--1,tied,stamp,n4b86cc6ea9586431
n0706f5e6097576fc--tie--1,,tie,derive,n0706f5e6097576fc
n0706f5e6097576fc--tied--stop--1,n0706f5e6097576fc--tied--stop--1,tied,stamp,n0706f5e6097576fc
n84ec054f1b0a308d--tuplet--start--1,n84ec054f1b0a308d--tuplet--start--1,tuplet,stamp,n84ec054f1b0a308d
nab703749b13a6b43--tuplet--stop--1,nab703749b13a6b43--tuplet--stop--1,tuplet,stamp,nab703749b13a6b43
n69c4608d374ca142--tuplet--start--1,n69c4608d374ca142--tuplet--start--1,tuplet,stamp,n69c4608d374ca142
n4bc43529cfe6615e--tuplet--stop--1,n4bc43529cfe6615e--tuplet--stop--1,tuplet,stamp,n4bc43529cfe6615e
neee1d64dedcdd2be--tuplet--start--1,neee1d64dedcdd2be--tuplet--start--1,tuplet,stamp,neee1d64dedcdd2be
n5dd71168205db8cf--tuplet--stop--1,n5dd71168205db8cf--tuplet--stop--1,tuplet,stamp,n5dd71168205db8cf
na275413650f95051--tuplet--start--1,na275413650f95051--tuplet--start--1,tuplet,stamp,na275413650f95051
n13bec0b2f0bac1b1--tuplet--stop--1,n13bec0b2f0bac1b1--tuplet--stop--1,tuplet,stamp,n13bec0b2f0bac1b1
nab158ff630d55d80--detached-legato--1,,detached-legato,derive,nab158ff630d55d80
ne8c41283668df825--detached-legato--1,,detached-legato,derive,ne8c41283668df825
ndb8bcdbafafa004a--slur--start--1,ndb8bcdbafafa004a--slur--start--1,slur,stamp,ndb8bcdbafafa004a
n292fcc741ea4c85e--slur--stop--1,n292fcc741ea4c85e--slur--stop--1,slur,stamp,n292fcc741ea4c85e
e9f4cc67e1e3bc356,e9f4cc67e1e3bc356,wedge,md,1
e7e164c39e68b0dca,e7e164c39e68b0dca,wedge,md,1
nb60cf92e7c2ba3ae--tie--1,,tie,derive,nb60cf92e7c2ba3ae
nb60cf92e7c2ba3ae--tied--start--1,nb60cf92e7c2ba3ae--tied--start--1,tied,stamp,nb60cf92e7c2ba3ae
nb60cf92e7c2ba3ae--slur--start--1,nb60cf92e7c2ba3ae--slur--start--1,slur,stamp,nb60cf92e7c2ba3ae
n73c1be866f8d33c3--tie--1,,tie,derive,n73c1be866f8d33c3
n73c1be866f8d33c3--tied--start--1,n73c1be866f8d33c3--tied--start--1,tied,stamp,n73c1be866f8d33c3
na8e9803c02ca1238--tie--1,,tie,derive,na8e9803c02ca1238
na8e9803c02ca1238--tied--start--1,na8e9803c02ca1238--tied--start--1,tied,stamp,na8e9803c02ca1238
na8e9803c02ca1238--slur--start--1,na8e9803c02ca1238--slur--start--1,slur,stamp,na8e9803c02ca1238
nafa2b3dc52398b49--tie--1,,tie,derive,nafa2b3dc52398b49
nafa2b3dc52398b49--tied--start--1,nafa2b3dc52398b49--tied--start--1,tied,stamp,nafa2b3dc52398b49
n957f562613c79e6b--tie--1,,tie,derive,n957f562613c79e6b
n957f562613c79e6b--tied--stop--1,n957f562613c79e6b--tied--stop--1,tied,stamp,n957f562613c79e6b
nbe57d1a93811af21--slur--stop--1,nbe57d1a93811af21--slur--stop--1,slur,stamp,nbe57d1a93811af21
n19445ef63d5f11de--tie--1,,tie,derive,n19445ef63d5f11de
n19445ef63d5f11de--tied--stop--1,n19445ef63d5f11de--tied--stop--1,tied,stamp,n19445ef63d5f11de
nf09c1d4a576aa7a1--tie--1,,tie,derive,nf09c1d4a576aa7a1
nf09c1d4a576aa7a1--tied--stop--1,nf09c1d4a576aa7a1--tied--stop--1,tied,stamp,nf09c1d4a576aa7a1
n60d166e6115d1f2a--slur--stop--1,n60d166e6115d1f2a--slur--stop--1,slur,stamp,n60d166e6115d1f2a
n5d450a9ea2c1df2e--tie--1,,tie,derive,n5d450a9ea2c1df2e
n5d450a9ea2c1df2e--tied--stop--1,n5d450a9ea2c1df2e--tied--stop--1,tied,stamp,n5d450a9ea2c1df2e
n14833e26f1f90d0b--staccato--1,,staccato,derive,n14833e26f1f90d0b
n14833e26f1f90d0b--arpeggiate--1,n14833e26f1f90d0b--arpeggiate--1,arpeggiate,stamp,n14833e26f1f90d0b
n2d6a566df9a4ea26--arpeggiate--1,n2d6a566df9a4ea26--arpeggiate--1,arpeggiate,stamp,n2d6a566df9a4ea26
nba16dc281704cde2--arpeggiate--1,nba16dc281704cde2--arpeggiate--1,arpeggiate,stamp,nba16dc281704cde2
n4931974b10d77ddd--tie--1,,tie,derive,n4931974b10d77ddd
n4931974b10d77ddd--tied--start--1,n4931974b10d77ddd--tied--start--1,tied,stamp,n4931974b10d77ddd
efd547c344f4349af,efd547c344f4349af,dynamics,md,1
e8a57ce9fe04c9fe0,e8a57ce9fe04c9fe0,wedge,md,1
nec893774a69ab61b--tie--1,,tie,derive,nec893774a69ab61b
nec893774a69ab61b--tied--stop--1,nec893774a69ab61b--tied--stop--1,tied,stamp,nec893774a69ab61b
n597bb3eb3fe23abb--slur--start--1,n597bb3eb3fe23abb--slur--start--1,slur,stamp,n597bb3eb3fe23abb
nb0284109f6b1e73d--slur--stop--1,nb0284109f6b1e73d--slur--stop--1,slur,stamp,nb0284109f6b1e73d
e8c732201e8ab9953,e8c732201e8ab9953,wedge,md,1
e1ca4df68b56ea7ae,e1ca4df68b56ea7ae,wedge,md,1
ed361cc596ab2d795,ed361cc596ab2d795,wedge,md,1
n55d70b08a8687ad2--staccato--1,,staccato,derive,n55d70b08a8687ad2
n83eea1e326c4210c--tie--1,,tie,derive,n83eea1e326c4210c
n83eea1e326c4210c--tied--start--1,n83eea1e326c4210c--tied--start--1,tied,stamp,n83eea1e326c4210c
e072f6ea29e3dc4dc,e072f6ea29e3dc4dc,wedge,md,1
n8aa2d4cd480ddf81--tie--1,,tie,derive,n8aa2d4cd480ddf81
n8aa2d4cd480ddf81--tied--stop--1,n8aa2d4cd480ddf81--tied--stop--1,tied,stamp,n8aa2d4cd480ddf81
nd2161215ec9a87dd--tie--1,,tie,derive,nd2161215ec9a87dd
