element_id,original_id,tag,carrier,host_or_staff
ne566786ac0f37920--tuplet--stop--1,ne566786ac0f37920--tuplet--stop--1,tuplet,stamp,ne566786ac0f37920
nd7d950a593d53619--tuplet--start--1,nd7d950a593d53619--tuplet--start--1,tuplet,stamp,nd7d950a593d53619
n4816f39af8f8deab--tuplet--stop--1,n4816f39af8f8deab--tuplet--stop--1,tuplet,stamp,n4816f39af8f8deab
neecb02b8102909e4--tuplet--start--1,neecb02b8102909e4--tuplet--start--1,tuplet,stamp,neecb02b8102909e4
nb55c84a2fb320532--tuplet--stop--1,nb55c84a2fb320532--tuplet--stop--1,tuplet,stamp,nb55c84a2fb320532
ndce64ff5808c39fa--tuplet--start--1,ndce64ff5808c39fa--tuplet--start--1,tuplet,stamp,ndce64ff5808c39fa
n9418f8d505fb2f02--tuplet--stop--1,n9418f8d505fb2f02--tuplet--stop--1,tuplet,stamp,n9418f8d505fb2f02
n48511285a5a972d7--strong-accent--1,,strong-accent,derive,n48511285a5a972d7
n48511285a5a972d7--arpeggiate--1,n48511285a5a972d7--arpeggiate--1,arpeggiate,stamp,n48511285a5a972d7
n2e7dd0bdd73c62a7--arpeggiate--1,n2e7dd0bdd73c62a7--arpeggiate--1,arpeggiate,stamp,n2e7dd0bdd73c62a7
na0f86274600da404--arpeggiate--1,na0f86274600da404--arpeggiate--1,arpeggiate,stamp,na0f86274600da404
nd3aa5fa85dbabb60--arpeggiate--1,nd3aa5fa85dbabb60--arpeggiate--1,arpeggiate,stamp,nd3aa5fa85dbabb60
e4a6a71b91a559f13,e4a6a71b91a559f13,pedal,md,1
e6d87a093bb267050,e6d87a093bb267050,wedge,md,1
ec11b954337f0c3a0,ec11b954337f0c3a0,octave-shift,md,1
e7d1493559727e414,e7d1493559727e414,wedge,md,1
nba242774a945c977--tuplet--start--1,nba242774a945c977--tuplet--start--1,tuplet,stamp,nba242774a945c977
n5d2d46c487946892--tuplet--stop--1,n5d2d46c487946892--tuplet--stop--1,tuplet,stamp,n5d2d46c487946892
n5d3a88875a3a465d--tuplet--start--1,n5d3a88875a3a465d--tuplet--start--1,tuplet,stamp,n5d3a88875a3a465d
n283dbd0953ffadf6--tuplet--stop--1,n283dbd0953ffadf6--tuplet--stop--1,tuplet,stamp,n283dbd0953ffadf6
nb3ee5b24b5497731--tuplet--start--1,nb3ee5b24b5497731--tuplet--start--1,tuplet,stamp,nb3ee5b24b5497731
ne97ecb3b49cea39a--tuplet--stop--1,ne97ecb3b49cea39a--tuplet--stop--1,tuplet,stamp,ne97ecb3b49cea39a
n07527a22e401e9ba--tuplet--start--1,n07527a22e401e9ba--tuplet--start--1,tuplet,stamp,n07527a22e401e9ba
nbc8123ab82972a4f--tuplet--stop--1,nbc8123ab82972a4f--tuplet--stop--1,tuplet,stamp,nbc8123ab82972a4f
n6d6f75447ad428f5--tuplet--start--1,n6d6f75447ad428f5--tuplet--start--1,tuplet,stamp,n6d6f75447ad428f5
n6d6f75447ad428f5--slur--start--1,n6d6f75447ad428f5--slur--start--1,slur,stamp,n6d6f75447ad428f5
n6d6f75447ad428f5--accent--1,,accent,derive,n6d6f75447ad428f5
ndbf7bd358b43507b--tuplet--stop--1,ndbf7bd358b43507b--tuplet--stop--1,tuplet,stamp,ndbf7bd358b43507b
ndbf7bd358b43507b--slur--stop--1,ndbf7bd358b43507b--slur--stop--1,slur,stamp,ndbf7bd358b43507b
n1c3fc95d83729325--tuplet--start--1,n1c3fc95d83729325--tuplet--start--1,tuplet,stamp,n1c3fc95d83729325
n1c3fc95d83729325--slur--start--1,n1c3fc95d83729325--slur--start--1,slur,stamp,n1c3fc95d83729325
n1c3fc95d83729325--accent--1,,accent,derive,n1c3fc95d83729325
nf7d7495677304535--tuplet--stop--1,nf7d7495677304535--tuplet--stop--1,tuplet,stamp,nf7d7495677304535
nf7d7495677304535--slur--stop--1,nf7d7495677304535--slur--stop--1,slur,stamp,nf7d7495677304535
n916c24c7765c697f--tuplet--start--1,n916c24c7765c697f--tuplet--start--1,tuplet,stamp,n916c24c7765c697f
n916c24c7765c697f--slur--start--1,n916c24c7765c697f--slur--start--1,slur,stamp,n916c24c7765c697f
n916c24c7765c697f--accent--1,,accent,derive,n916c24c7765c697f
n5ec290689dede1a3--tuplet--stop--1,n5ec290689dede1a3--tuplet--stop--1,tuplet,stamp,n5ec290689dede1a3
n5ec290689dede1a3--slur--stop--1,n5ec290689dede1a3--slur--stop--1,slur,stamp,n5ec290689dede1a3
n0069b484d74cf897--tuplet--start--1,n0069b484d74cf897--tuplet--start--1,tuplet,stamp,n0069b484d74cf897
n0069b484d74cf897--slur--start--1,n0069b484d74cf897--slur--start--1,slur,stamp,n0069b484d74cf897
n0069b484d74cf897--accent--1,,accent,derive,n0069b484d74cf897
nea49d6cdb9d49e9b--tuplet--stop--1,nea49d6cdb9d49e9b--tuplet--stop--1,tuplet,stamp,nea49d6cdb9d49e9b
nea49d6cdb9d49e9b--slur--stop--1,nea49d6cdb9d49e9b--slur--stop--1,slur,stamp,nea49d6cdb9d49e9b
n8ae9643934c85bd8--tuplet--start--1,n8ae9643934c85bd8--tuplet--start--1,tuplet,stamp,n8ae9643934c85bd8
n8ae9643934c85bd8--slur--start--1,n8ae9643934c85bd8--slur--start--1,slur,stamp,n8ae9643934c85bd8
n8ae9643934c85bd8--accent--1,,accent,derive,n8ae9643934c85bd8
nced37ed5d376d6b7--tuplet--stop--1,nced37ed5d376d6b7--tuplet--stop--1,tuplet,stamp,nced37ed5d376d6b7
nced37ed5d376d6b7--slur--stop--1,nced37ed5d376d6b7--slur--stop--1,slur,stamp,nced37ed5d376d6b7
nf42787680e9e68a8--tuplet--start--1,nf42787680e9e68a8--tuplet--start--1,tuplet,stamp,nf42787680e9e68a8
nf42787680e9e68a8--slur--start--1,nf42787680e9e68a8--slur--start--1,slur,stamp,nf42787680e9e68a8
nf42787680e9e68a8--accent--1,,accent,derive,nf42787680e9e68a8
n13ccd2b3e616fe8c--tuplet--stop--1,n13ccd2b3e616fe8c--tuplet--stop--1,tuplet,stamp,n13ccd2b3e616fe8c
n13ccd2b3e616fe8c--slur--stop--1,n13ccd2b3e616fe8c--slur--stop--1,slur,stamp,n13ccd2b3e616fe8c
nfd76cb767eeb8ab8--tuplet--start--1,nfd76cb767eeb8ab8--tuplet--start--1,tuplet,stamp,nfd76cb767eeb8ab8
nfd76cb767eeb8ab8--slur--start--1,nfd76cb767eeb8ab8--slur--start--1,slur,stamp,nfd76cb767eeb8ab8
nfd76cb767eeb8ab8--accent--1,,accent,derive,nfd76cb767eeb8ab8
n6f85655802c3ed8d--tuplet--stop--1,n6f85655802c3ed8d--tuplet--stop--1,tuplet,stamp,n6f85655802c3ed8d
n6f85655802c3ed8d--slur--stop--1,n6f85655802c3ed8d--slur--stop--1,slur,stamp,n6f85655802c3ed8d
nd770782b32316b7b--tuplet--start--1,nd770782b32316b7b--tuplet--start--1,tuplet,stamp,nd770782b32316b7b
nd770782b32316b7b--slur--start--1,nd770782b32316b7b--slur--start--1,slur,stamp,nd770782b32316b7b
nd770782b32316b7b--accent--1,,accent,derive,nd770782b32316b7b
n3dc9c333bbce8864--tuplet--stop--1,n3dc9c333bbce8864--tuplet--stop--1,tuplet,stamp,n3dc9c333bbce8864
n3dc9c333bbce8864--slur--stop--1,n3dc9c333bbce8864--slur--stop--1,slur,stamp,n3dc9c333bbce8864
nf0550174b146c287--slur--start--1,nf0550174b146c287--slur--start--1,slur,stamp,nf0550174b146c287
ne19918e1e377b887--slur--stop--1,ne19918e1e377b887--slur--stop--1,slur,stamp,ne19918e1e377b887
ea3177420ad5d09b7,ea3177420ad5d09b7,pedal,md,1
ef07587bd264eb855,ef07587bd264eb855,pedal,md,1
e566ff8754ee6bf43,e566ff8754ee6bf43,wedge,md,1
ne863ccc4be3927de--tuplet--start--1,ne863ccc4be3927de--tuplet--start--1,tuplet,stamp,ne863ccc4be3927de
ne863ccc4be3927de--slur--start--1,ne863ccc4be3927de--slur--start--1,slur,stamp,ne863ccc4be3927de
nea66857b92bd6eaf--tuplet--stop--1,nea66857b92bd6eaf--tuplet--stop--1,tuplet,stamp,nea66857b92bd6eaf
nea66857b92bd6eaf--slur--stop--1,nea66857b92bd6eaf--slur--stop--1,slur,stamp,nea66857b92bd6eaf
n3e77465cf5bdbb2e--tuplet--start--1,n3e77465cf5bdbb2e--tuplet--start--1,tuplet,stamp,n3e77465cf5bdbb2e
n3e77465cf5bdbb2e--slur--start--1,n3e77465cf5bdbb2e--slur--start--1,slur,stamp,n3e77465cf5bdbb2e
n09f415c449f44184--tuplet--stop--1,n09f415c449f44184--tuplet--stop--1,tuplet,stamp,n09f415c449f44184
n09f415c449f44184--slur--stop--1,n09f415c449f44184--slur--stop--1,slur,stamp,n09f415c449f44184
n1d3facb14242ff0b--tuplet--start--1,n1d3facb14242ff0b--tuplet--start--1,tuplet,stamp,n1d3facb14242ff0b
n1d3facb14242ff0b--slur--start--1,n1d3facb14242ff0b--slur--start--1,slur,stamp,n1d3facb14242ff0b
n90eebfc8b42fcce9--tuplet--stop--1,n90eebfc8b42fcce9--tuplet--stop--1,tuplet,stamp,n90eebfc8b42fcce9
n90eebfc8b42fcce9--slur--stop--1,n90eebfc8b42fcce9--slur--stop--1,slur,stamp,n90eebfc8b42fcce9
nc2889bd459c71ca6--tuplet--start--1,nc2889bd459c71ca6--tuplet--start--1,tuplet,stamp,nc2889bd459c71ca6
nc2889bd459c71ca6--slur--start--1,nc2889bd459c71ca6--slur--start--1,slur,stamp,nc2889bd459c71ca6
n2b17e34bb8e380b9--tuplet--stop--1,n2b17e34bb8e380b9--tuplet--stop--1,tuplet,stamp,n2b17e34bb8e380b9
n2b17e34bb8e380b9--slur--stop--1,n2b17e34bb8e380b9--slur--stop--1,slur,stamp,n2b17e34bb8e380b9
nb91bb340b3604aeb--tuplet--start--1,nb91bb340b3604aeb--tuplet--start--1,tuplet,stamp,nb91bb340b3604aeb
nb91bb340b3604aeb--slur--start--1,nb91bb340b3604aeb--slur--start--1,slur,stamp,nb91bb340b3604aeb
n61638224f6a735ec--tuplet--stop--1,n61638224f6a735ec--tuplet--stop--1,tuplet,stamp,n61638224f6a735ec
n61638224f6a735ec--slur--stop--1,n61638224f6a735ec--slur--stop--1,slur,stamp,n61638224f6a735ec
nf2b9709062d0f954--tuplet--start--1,nf2b9709062d0f954--tuplet--start--1,tuplet,stamp,nf2b9709062d0f954
nf2b9709062d0f954--slur--start--1,nf2b9709062d0f954--slur--start--1,slur,stamp,nf2b9709062d0f954
nc6b0cc790298a6a8--tuplet--stop--1,nc6b0cc790298a6a8--tuplet--stop--1,tuplet,stamp,nc6b0cc790298a6a8
nc6b0cc790298a6a8--slur--stop--1,nc6b0cc790298a6a8--slur--stop--1,slur,stamp,nc6b0cc790298a6a8
n26ac18094998b2f0--tuplet--start--1,n26ac18094998b2f0--tuplet--start--1,tuplet,stamp,n26ac18094998b2f0
n26ac18094998b2f0--slur--start--1,n26ac18094998b2f0--slur--start--1,slur,stamp,n26ac18094998b2f0
n6265989692232aa3--tuplet--stop--1,n6265989692232aa3--tuplet--stop--1,tuplet,stamp,n6265989692232aa3
n6265989692232aa3--slur--stop--1,n6265989692232aa3--slur--stop--1,slur,stamp,n6265989692232aa3
nb14159bed40e9626--tuplet--start--1,nb14159bed40e9626--tuplet--start--1,tuplet,stamp,nb14159bed40e9626
nb14159bed40e9626--slur--start--1,nb14159bed40e9626--slur--start--1,slur,stamp,nb14159bed40e9626
n0995346b253a3e0c--tuplet--stop--1,n0995346b253a3e0c--tuplet--stop--1,tuplet,stamp,n0995346b253a3e0c
n0995346b253a3e0c--slur--stop--1,n0995346b253a3e0c--slur--stop--1,slur,stamp,n0995346b253a3e0c
nf639bbde398f5b2b--tuplet--start--1,nf639bbde398f5b2b--tuplet--start--1,tuplet,stamp,nf639bbde398f5b2b
nf639bbde398f5b2b--slur--start--1,nf639bbde398f5b2b--slur--start--1,slur,stamp,nf639bbde398f5b2b
n3d06dab3fa2f96ea--tuplet--stop--1,n3d06dab3fa2f96ea--tuplet--stop--1,tuplet,stamp,n3d06dab3fa2f96ea
n3d06dab3fa2f96ea--slur--stop--1,n3d06dab3fa2f96ea--slur--stop--1,slur,stamp,n3d06dab3fa2f96ea
nee9e27e26abba156--tuplet--start--1,nee9e27e26abba156--tuplet--start--1,tuplet,stamp,nee9e27e26abba156
nee9e27e26abba156--slur--start--1,nee9e27e26abba156--slur--start--1,slur,stamp,nee9e27e26abba156
nd3dd33d5ba2d3497--tuplet--stop--1,nd3dd33d5ba2d3497--tuplet--stop--1,tuplet,stamp,nd3dd33d5ba2d3497
nd3dd33d5ba2d3497--slur--stop--1,nd3dd33d5ba2d3497--slur--stop--1,slur,stamp,nd3dd33d5ba2d3497
ncf68d7dfc178e16d--tuplet--start--1,ncf68d7dfc178e16d--tuplet--start--1,tuplet,stamp,ncf68d7dfc178e16d
ncf68d7dfc178e16d--slur--start--1,ncf68d7dfc178e16d--slur--start--1,slur,stamp,ncf68d7dfc178e16d
ndd30e533de99764b--tuplet--stop--1,ndd30e533de99764b--tuplet--stop--1,tuplet,stamp,ndd30e533de99764b
ndd30e533de99764b--slur--stop--1,ndd30e533de99764b--slur--stop--1,slur,stamp,ndd30e533de99764b
n97fbc4b05302bf28--tuplet--start--1,n97fbc4b05302bf28--tuplet--start--1,tuplet,stamp,n97fbc4b05302bf28
n97fbc4b05302bf28--slur--start--1,n97fbc4b05302bf28--slur--start--1,slur,stamp,n97fbc4b05302bf28
n0d1a0df11e0517a0--tuplet--stop--1,n0d1a0df11e0517a0--tuplet--stop--1,tuplet,stamp,n0d1a0df11e0517a0
n0d1a0df11e0517a0--slur--stop--1,n0d1a0df11e0517a0--slur--stop--1,slur,stamp,n0d1a0df11e0517a0
ed3199559bf0eecbb,ed3199559bf0eecbb,wedge,md,1
e8e9a005201c00794,e8e9a005201c00794,dynamics,md,1
ead913f36c0515e80,ead913f36c0515e80,octave-shift,md,1
e5fd673769bb21a35,e5fd673769bb21a35,pedal,md,1
n02d73d193f611683--tuplet--start--1,n02d73d193f611683--tuplet--start--1,tuplet,stamp,n02d73d193f611683
n02d73d193f611683--slur--start--1,n02d73d193f611683--slur--start--1,slur,stamp,n02d73d193f611683
n8218045daf0784dd--tuplet--stop--1,n8218045daf0784dd--tuplet--stop--1,tuplet,stamp,n8218045daf0784dd
n8218045daf0784dd--slur--stop--1,n8218045daf0784dd--slur--stop--1,slur,stamp,n8218045daf0784dd
n982685f37e15e87f--tuplet--start--1,n982685f37e15e87f--tuplet--start--1,tuplet,stamp,n982685f37e15e87f
n982685f37e15e87f--slur--start--1,n982685f37e15e87f--slur--start--1,slur,stamp,n982685f37e15e87f
n97dcdaad39010894--tuplet--stop--1,n97dcdaad39010894--tuplet--stop--1,tuplet,stamp,n97dcdaad39010894
n97dcdaad39010894--slur--stop--1,n97dcdaad39010894--slur--stop--1,slur,stamp,n97dcdaad39010894
nd5601916fad0eb4c--tuplet--start--1,nd5601916fad0eb4c--tuplet--start--1,tuplet,stamp,nd5601916fad0eb4c
nd5601916fad0eb4c--slur--start--1,nd5601916fad0eb4c--slur--start--1,slur,stamp,nd5601916fad0eb4c
nfe368a43d1807e62--tuplet--stop--1,nfe368a43d1807e62--tuplet--stop--1,tuplet,stamp,nfe368a43d1807e62
nfe368a43d1807e62--slur--stop--1,nfe368a43d1807e62--slur--stop--1,slur,stamp,nfe368a43d1807e62
nd06f01755b675fc0--tuplet--start--1,nd06f01755b675fc0--tuplet--start--1,tuplet,stamp,nd06f01755b675fc0
nd06f01755b675fc0--slur--start--1,nd06f01755b675fc0--slur--start--1,slur,stamp,nd06f01755b675fc0
nbda87032a03ec0d5--tuplet--stop--1,nbda87032a03ec0d5--tuplet--stop--1,tuplet,stamp,nbda87032a03ec0d5
na590f0563272a4ea--tuplet--start--1,na590f0563272a4ea--tuplet--start--1,tuplet,stamp,na590f0563272a4ea
n8003ae038da82c56--tuplet--stop--1,n8003ae038da82c56--tuplet--stop--1,tuplet,stamp,n8003ae038da82c56
n7f0c33265c379ca1--slur--stop--1,n7f0c33265c379ca1--slur--stop--1,slur,stamp,n7f0c33265c379ca1
n7f0c33265c379ca1--staccato--1,,staccato,derive,n7f0c33265c379ca1
nd0b008a6211170a5--slur--start--1,nd0b008a6211170a5--slur--start--1,slur,stamp,nd0b008a6211170a5
n3d42d66cea8171b0--slur--stop--1,n3d42d66cea8171b0--slur--stop--1,slur,stamp,n3d42d66cea8171b0
n6b126a960441b6d5--fermata--upright--1,n6b126a960441b6d5--fermata--upright--1,fermata,stamp,n6b126a960441b6d5
ncbd87e1592e7c953--tuplet--start--1,ncbd87e1592e7c953--tuplet--start--1,tuplet,stamp,ncbd87e1592e7c953
ncbd87e1592e7c953--slur--start--1,ncbd87e1592e7c953--slur--start--1,slur,stamp,ncbd87e1592e7c953
ndcad9087769e0b46--tuplet--stop--1,ndcad9087769e0b46--tuplet--stop--1,tuplet,stamp,ndcad9087769e0b46
n8fb4137f7e149f58--slur--stop--1,n8fb4137f7e149f58--slur--stop--1,slur,stamp,n8fb4137f7e149f58
n8fb4137f7e149f58--staccato--1,,staccato,derive,n8fb4137f7e149f58
nc5fcb8130fc977e8--slur--start--1,nc5fcb8130fc977e8--slur--start--1,slur,stamp,nc5fcb8130fc977e8
n9196a85aed54084c--slur--stop--1,n9196a85aed54084c--slur--stop--1,slur,stamp,n9196a85aed54084c
n09bf57a5815640e7--arpeggiate--1,n09bf57a5815640e7--arpeggiate--1,arpeggiate,stamp,n09bf57a5815640e7
ncdd88e9a9ef4786f--arpeggiate--1,ncdd88e9a9ef4786f--arpeggiate--1,arpeggiate,stamp,ncdd88e9a9ef4786f
n784ba1ea4d62617f--arpeggiate--1,n784ba1ea4d62617f--arpeggiate--1,arpeggiate,stamp,n784ba1ea4d62617f
nae76d1f0ac485607--arpeggiate--1,nae76d1f0ac485607--arpeggiate--1,arpeggiate,stamp,nae76d1f0ac485607
n9e6e8688711f105e--arpeggiate--1,n9e6e8688711f105e--arpeggiate--1,arpeggiate,stamp,n9e6e8688711f105e
n5b4e231aa955814b--arpeggiate--1,n5b4e231aa955814b--arpeggiate--1,arpeggiate,stamp,n5b4e231aa955814b
ned79fb89f30a9b32--arpeggiate--1,ned79fb89f30a9b32--arpeggiate--1,arpeggiate,stamp,ned79fb89f30a9b32
n1eb348879a7bc5fe--arpeggiate--1,n1eb348879a7bc5fe--arpeggiate--1,arpeggiate,stamp,n1eb348879a7bc5fe
eedaad6f780cba8c1,eedaad6f780cba8c1,pedal,md,1
e99c68ba102304926,e99c68ba102304926,pedal,md,1
e072d7e0b37d3f25f,e072d7e0b37d3f25f,dynamics,md,1
efa257b001393e995,efa257b001393e995,pedal,md,1
e16b4a4bd7d3d18e1,e16b4a4bd7d3d18e1,dynamics,md,2
nd09aa718f00b4993--fermata--upright--1,nd09aa718f00b4993--fermata--upright--1,fermata,stamp,nd09aa718f00b4993
nef52e18996f17c3e--fermata--upright--1,nef52e18996f17c3e--fermata--upright--1,fermata,stamp,nef52e18996f17c3e
e4a2c648c83f52846,e4a2c648c83f52846,pedal,md,1
ea78327d4a319abd4,ea78327d4a319abd4,words,md,2
n4c36b2ec4b294d23--tuplet--start--1,n4c36b2ec4b294d23--tuplet--start--1,tuplet,stamp,n4c36b2ec4b294d23
n49dc2b0da424d1db--tuplet--stop--1,n49dc2b0da424d1db--tuplet--stop--1,tuplet,stamp,n49dc2b0da424d1db
n6f11de0bebd676b4--slur--start--1,n6f11de0bebd676b4--slur--start--1,slur,stamp,n6f11de0bebd676b4
n6f11de0bebd676b4--staccato--1,,staccato,derive,n6f11de0bebd676b4
ne5fd4498c87f260e--slur--stop--1,ne5fd4498c87f260e--slur--stop--1,slur,stamp,ne5fd4498c87f260e
ne5fd4498c87f260e--staccato--1,,staccato,derive,ne5fd4498c87f260e
e5edcf920771742d5,e5edcf920771742d5,words,md,1
n10c7b2c20e5e60cc--slur--start--1,n10c7b2c20e5e60cc--slur--start--1,slur,stamp,n10c7b2c20e5e60cc
n10c7b2c20e5e60cc--accent--1,,accent,derive,n10c7b2c20e5e60cc
n54a31d6c96001d18--slur--stop--1,n54a31d6c96001d18--slur--stop--1,slur,stamp,n54a31d6c96001d18
n0ebabb03d6f5125d--slur--start--1,n0ebabb03d6f5125d--slur--start--1,slur,stamp,n0ebabb03d6f5125d
n0ebabb03d6f5125d--accent--1,,accent,derive,n0ebabb03d6f5125d
n945e9d37589fc78b--slur--stop--1,n945e9d37589fc78b--slur--stop--1,slur,stamp,n945e9d37589fc78b
nd119688ca71ef3b8--slur--start--1,nd119688ca71ef3b8--slur--start--1,slur,stamp,nd119688ca71ef3b8
n89e74d5caf9ffb24--arpeggiate--1,n89e74d5caf9ffb24--arpeggiate--1,arpeggiate,stamp,n89e74d5caf9ffb24
n9d93d53f3200aa88--arpeggiate--1,n9d93d53f3200aa88--arpeggiate--1,arpeggiate,stamp,n9d93d53f3200aa88
naa8ec37fc4d0b81a--slur--stop--1,naa8ec37fc4d0b81a--slur--stop--1,slur,stamp,naa8ec37fc4d0b81a
ncdb70422834d4702--slur--start--1,ncdb70422834d4702--slur--start--1,slur,stamp,ncdb70422834d4702
ne19e72b749ba7609--arpeggiate--1,ne19e72b749ba7609--arpeggiate--1,arpeggiate,stamp,ne19e72b749ba7609
n94eb733986221259--arpeggiate--1,n94eb733986221259--arpeggiate--1,arpeggiate,stamp,n94eb733986221259
n8df0147f3dad1efa--slur--stop--1,n8df0147f3dad1efa--slur--stop--1,slur,stamp,n8df0147f3dad1efa
e65d12059d1255b17,e65d12059d1255b17,pedal,md,1
efd484ba68c3acff1,efd484ba68c3acff1,pedal,md,1
n7f38bd967e012984--slur--start--1,n7f38bd967e012984--slur--start--1,slur,stamp,n7f38bd967e012984
n7f38bd967e012984--accent--1,,accent,derive,n7f38bd967e012984
n81df471c0e4b4b3b--tuplet--start--1,n81df471c0e4b4b3b--tuplet--start--1,tuplet,stamp,n81df471c0e4b4b3b
nee97f2ccb6607d8a--tuplet--stop--1,nee97f2ccb6607d8a--tuplet--stop--1,tuplet,stamp,nee97f2ccb6607d8a
n0447bd43259adaf2--fermata--upright--1,n0447bd43259adaf2--fermata--upright--1,fermata,stamp,n0447bd43259adaf2
n0447bd43259adaf2--trill-mark--1,,trill-mark,derive,n0447bd43259adaf2
n4c7075ea4b573d98--tuplet--start--1,n4c7075ea4b573d98--tuplet--start--1,tuplet,stamp,n4c7075ea4b573d98
n3307cec2850f351e--tuplet--stop--1,n3307cec2850f351e--tuplet--stop--1,tuplet,stamp,n3307cec2850f351e
nd6ec06f2ea9cee1b--tuplet--start--1,nd6ec06f2ea9cee1b--tuplet--start--1,tuplet,stamp,nd6ec06f2ea9cee1b
n31ca787308651140--tuplet--stop--1,n31ca787308651140--tuplet--stop--1,tuplet,stamp,n31ca787308651140
ndeed3168d630560c--tuplet--start--1,ndeed3168d630560c--tuplet--start--1,tuplet,stamp,ndeed3168d630560c
n55acf85ae4a8734b--tuplet--stop--1,n55acf85ae4a8734b--tuplet--stop--1,tuplet,stamp,n55acf85ae4a8734b
n4645cb694fa4b1f0--tuplet--start--1,n4645cb694fa4b1f0--tuplet--start--1,tuplet,stamp,n4645cb694fa4b1f0
nb1a9f004978cbf1c--tuplet--stop--1,nb1a9f004978cbf1c--tuplet--stop--1,tuplet,stamp,nb1a9f004978cbf1c
nb1a9f004978cbf1c--slur--stop--1,nb1a9f004978cbf1c--slur--stop--1,slur,stamp,nb1a9f004978cbf1c
ndf2aa6a5d9a3a96b--fermata--upright--1,ndf2aa6a5d9a3a96b--fermata--upright--1,fermata,stamp,ndf2aa6a5d9a3a96b
e10345c9052e3168b,e10345c9052e3168b,pedal,md,1
e12bfebdb6ff5a15f,e12bfebdb6ff5a15f,words,md,1
e5b231291b5bd17ae,e5b231291b5bd17ae,pedal,md,1
e9bb2fac9fe2ed84d,e9bb2fac9fe2ed84d,words,md,2
nf8f045cf180b4286--slur--start--1,nf8f045cf180b4286--slur--start--1,slur,stamp,nf8f045cf180b4286
nf8f045cf180b4286--accent--1,,accent,derive,nf8f045cf180b4286
n13650617f5c5dbbb--slur--stop--1,n13650617f5c5dbbb--slur--stop--1,slur,stamp,n13650617f5c5dbbb
na800e93a3611c8cb--slur--start--1,na800e93a3611c8cb--slur--start--1,slur,stamp,na800e93a3611c8cb
na800e93a3611c8cb--accent--1,,accent,derive,na800e93a3611c8cb
nf35baaf2447b8f19--slur--stop--1,nf35baaf2447b8f19--slur--stop--1,slur,stamp,nf35baaf2447b8f19
nee39141a08d518ab--slur--start--1,nee39141a08d518ab--slur--start--1,slur,stamp,nee39141a08d518ab
n5c736a4d38966680--arpeggiate--1,n5c736a4d38966680--arpeggiate--1,arpeggiate,stamp,n5c736a4d38966680
n92006a4733f2a646--arpeggiate--1,n92006a4733f2a646--arpeggiate--1,arpeggiate,stamp,n92006a4733f2a646
n6816f672d952d68d--slur--stop--1,n6816f672d952d68d--slur--stop--1,slur,stamp,n6816f672d952d68d
n422364eceba1b091--slur--start--1,n422364eceba1b091--slur--start--1,slur,stamp,n422364eceba1b091
nb16ed09e11548b03--arpeggiate--1,nb16ed09e11548b03--arpeggiate--1,arpeggiate,stamp,nb16ed09e11548b03
nbf0559ec3847f78e--arpeggiate--1,nbf0559ec3847f78e--arpeggiate--1,arpeggiate,stamp,nbf0559ec3847f78e
n82246e4727275b84--slur--stop--1,n82246e4727275b84--slur--stop--1,slur,stamp,n82246e4727275b84
e5d30b4f0494c02e9,e5d30b4f0494c02e9,pedal,md,1
ee73b67461bc1e1a3,ee73b67461bc1e1a3,pedal,md,1
n4501c76027af4f4c--tuplet--start--1,n4501c76027af4f4c--tuplet--start--1,tuplet,stamp,n4501c76027af4f4c
n4501c76027af4f4c--slur--start--1,n4501c76027af4f4c--slur--start--1,slur,stamp,n4501c76027af4f4c
naf6ea1c75c818316--tuplet--stop--1,naf6ea1c75c818316--tuplet--stop--1,tuplet,stamp,naf6ea1c75c818316
naf6ea1c75c818316--slur--stop--1,naf6ea1c75c818316--slur--stop--1,slur,stamp,naf6ea1c75c818316
n69d38940a20d5d73--tuplet--start--1,n69d38940a20d5d73--tuplet--start--1,tuplet,stamp,n69d38940a20d5d73
n64ef0edf7595ccd9--tuplet--stop--1,n64ef0edf7595ccd9--tuplet--stop--1,tuplet,stamp,n64ef0edf7595ccd9
na369445097c44b07--slur--start--1,na369445097c44b07--slur--start--1,slur,stamp,na369445097c44b07
na369445097c44b07--staccato--1,,staccato,derive,na369445097c44b07
n65d051dfed61d78d--slur--stop--1,n65d051dfed61d78d--slur--stop--1,slur,stamp,n65d051dfed61d78d
n65d051dfed61d78d--staccato--1,,staccato,derive,n65d051dfed61d78d
n1aa81926cb5a97f6--slur--start--1,n1aa81926cb5a97f6--slur--start--1,slur,stamp,n1aa81926cb5a97f6
n82df9e6fa0eb8d15--slur--stop--1,n82df9e6fa0eb8d15--slur--stop--1,slur,stamp,n82df9e6fa0eb8d15
e41ab2eeee5f3d2bc,e41ab2eeee5f3d2bc,pedal,md,1
e5102121446500b19,e5102121446500b19,octave-shift,md,1
edc5ee79a3742392d,edc5ee79a3742392d,octave-shift,md,1
ec10611d2bfb2a5db,ec10611d2bfb2a5db,pedal,md,1
edf81d76e22172255,edf81d76e22172255,words,md,2
nf1f28e513bcfd016--slur--start--1,nf1f28e513bcfd016--slur--start--1,slur,stamp,nf1f28e513bcfd016
nf1f28e513bcfd016--accent--1,,accent,derive,nf1f28e513bcfd016
nea06247a49c8789f--slur--stop--1,nea06247a49c8789f--slur--stop--1,slur,stamp,nea06247a49c8789f
