note_id,original_id,printed_bar
n4921763fb23f0c00,n4921763fb23f0c00,34
n846c6b24e6f94f99,n846c6b24e6f94f99,35
n3a3d08fd10cfead4,n3a3d08fd10cfead4,35
nd0ea6f1c4f593287,nd0ea6f1c4f593287,35
n14a2c1c63f9b515b,n14a2c1c63f9b515b,35
ndf846d3f89efb898,ndf846d3f89efb898,35
n28cc40117eae1ffa,n28cc40117eae1ffa,35
nd7c1567824a75597,nd7c1567824a75597,35
ne946d6737c0547be,ne946d6737c0547be,35
n4159de5c06967369,n4159de5c06967369,35
n39ec691b04e3bc2f,n39ec691b04e3bc2f,35
n5747354bf0309553,n5747354bf0309553,35
n7b9d028715163d9f,n7b9d028715163d9f,35
n22d488a89aa8e873,n22d488a89aa8e873,35
n5da97d5444f59dcd,n5da97d5444f59dcd,35
n2a37d7f7a78ced87,n2a37d7f7a78ced87,35
n3cfd86084117e4ac,n3cfd86084117e4ac,35
n00716a3bb9c7bd77,n00716a3bb9c7bd77,35
n7ead6c0d50c4a843,n7ead6c0d50c4a843,35
nb4a5ba0405b1352c,nb4a5ba0405b1352c,35
n15b97fce41922012,n15b97fce41922012,35
n25f518fa3ee541a5,n25f518fa3ee541a5,36
ncd7a4b011e28914f,ncd7a4b011e28914f,36
n4a30a469a56c6cc6,n4a30a469a56c6cc6,36
nc3b732c3483b368f,nc3b732c3483b368f,36
n75934f133f48b303,n75934f133f48b303,36
n0ab503882e26a692,n0ab503882e26a692,36
n5fa5d3f62450d8b5,n5fa5d3f62450d8b5,36
n3dd3fc0daac721bd,n3dd3fc0daac721bd,36
n8a14654392f78021,n8a14654392f78021,36
neaa01925e5c4726f,neaa01925e5c4726f,36
n626f7dd980cbf743,n626f7dd980cbf743,36
n00651574e07912e7,n00651574e07912e7,36
n0d28d3c38e2b5afd,n0d28d3c38e2b5afd,36
ndf623c41d5ac845a,ndf623c41d5ac845a,36
n13ce9adc4448a152,n13ce9adc4448a152,36
n309dba3d77cbf1b3,n309dba3d77cbf1b3,36
n71c5e8c44321d723,n71c5e8c44321d723,36
n2349a9cca6ba34cf,n2349a9cca6ba34cf,36
na9ed8c382c4dee64,na9ed8c382c4dee64,36
n4a21e44c4d6bfc30,n4a21e44c4d6bfc30,36
n30c56abc81a48431,n30c56abc81a48431,36
n049eb5428f450749,n049eb5428f450749,36
n70b7c2f86db7292c,n70b7c2f86db7292c,36
n87187086dbf08887,n87187086dbf08887,36
ncad0820f1bbc84c9,ncad0820f1bbc84c9,36
n0ababf2359b2ca85,n0ababf2359b2ca85,36
nb4d1865c65c80b4a,nb4d1865c65c80b4a,36
n37c56a8d9cbfe2b6,n37c56a8d9cbfe2b6,36
n9a932723b95a33df,n9a932723b95a33df,36
n34d4eb2323d51ec8,n34d4eb2323d51ec8,36
n6ab3268666e34535,n6ab3268666e34535,36
n27e0d95c66844e92,n27e0d95c66844e92,36
n6c03e26ef4aec73f,n6c03e26ef4aec73f,36
nfbccd78016d4a52d,nfbccd78016d4a52d,36
n677cc01076abd6c7,n677cc01076abd6c7,36
n3a7ca8373ea661a1,n3a7ca8373ea661a1,36
n9fbef8c78469b1ce,n9fbef8c78469b1ce,36
nbca5924acdd28b32,nbca5924acdd28b32,36
nc95fd39fd53cafb4,nc95fd39fd53cafb4,36
n2dcac97985c65bb4,n2dcac97985c65bb4,36
ne9c09e7ad422f81b,ne9c09e7ad422f81b,36
n62a71210e6e4e043,n62a71210e6e4e043,36
n29fa8d92b057edcd,n29fa8d92b057edcd,36
ndb634aa74363573e,ndb634aa74363573e,36
n07a26f7f6db2a78b,n07a26f7f6db2a78b,36
n415195d869f4932d,n415195d869f4932d,36
nf9ef9b540885510a,nf9ef9b540885510a,36
na2e3c4c2f0a444cb,na2e3c4c2f0a444cb,36
nc08b47d8c043694e,nc08b47d8c043694e,36
n0a03c5044ae7204c,n0a03c5044ae7204c,36
n36088b4a298baba0,n36088b4a298baba0,36
n55c2a36453aed729,n55c2a36453aed729,36
n2ecdb07d6e57ce01,n2ecdb07d6e57ce01,36
n10fe44c8ddcb5ecc,n10fe44c8ddcb5ecc,36
n2e5e7e7202ff913b,n2e5e7e7202ff913b,37
ndd3775f67c2f2ccf,ndd3775f67c2f2ccf,37
n56d1a9c72e119187,n56d1a9c72e119187,37
n78829a984b4255db,n78829a984b4255db,37
ne7e3c7191ebb5b14,ne7e3c7191ebb5b14,37
nc4d9def1acc947d2,nc4d9def1acc947d2,37
n94a32f6761499357,n94a32f6761499357,37
n64106d03552ed559,n64106d03552ed559,37
nc2ca9080d23142c3,nc2ca9080d23142c3,37
n30120e17178539f9,n30120e17178539f9,37
nf3af8556468df6c6,nf3af8556468df6c6,37
n97a6fd8f53753555,n97a6fd8f53753555,37
n58dc940adc303538,n58dc940adc303538,37
n4e458f83189bc576,n4e458f83189bc576,37
nadd862078e4915ea,nadd862078e4915ea,37
nf5f47e6db4716886,nf5f47e6db4716886,37
n6ff988f030b964ca,n6ff988f030b964ca,37
nba969b9a0854c988,nba969b9a0854c988,37
n3976ea751747393a,n3976ea751747393a,37
nbd90427fa513c401,nbd90427fa513c401,37
nc6bee9716fcdf1ac,nc6bee9716fcdf1ac,37
n427e1eae5a079ecb,n427e1eae5a079ecb,37
n0199dde616b10315,n0199dde616b10315,37
ndbb3bd940e7d2670,ndbb3bd940e7d2670,37
nec39f4fa85cbffda,nec39f4fa85cbffda,37
n57a74da33b5752a5,n57a74da33b5752a5,37
nc82d2397bd9ac7e4,nc82d2397bd9ac7e4,37
n1426508a9bd75589,n1426508a9bd75589,37
nd538ff0d30c533ff,nd538ff0d30c533ff,37
nc792d12ab4b28bbd,nc792d12ab4b28bbd,37
nf6e788fc6632de17,nf6e788fc6632de17,37
n05ec19e7e886971b,n05ec19e7e886971b,37
nfa696aff5567c22f,nfa696aff5567c22f,37
n4a51280f316f69fa,n4a51280f316f69fa,37
n769e540e484bd2be,n769e540e484bd2be,37
n856045b5c9396b84,n856045b5c9396b84,37
n9040406bd44e2b4b,n9040406bd44e2b4b,37
nb7e809c759f1f24f,nb7e809c759f1f24f,37
n6f1752e00845f05f,n6f1752e00845f05f,37
n86fa02a5dc7501ac,n86fa02a5dc7501ac,37
na16015e8a667f76b,na16015e8a667f76b,37
n7540ae052b5cfb57,n7540ae052b5cfb57,37
n108d3a8b4d1c6e9a,n108d3a8b4d1c6e9a,37
n81e8bb69b34b5b5f,n81e8bb69b34b5b5f,38
nef857fb5e78822da,nef857fb5e78822da,38
nbef4ea08b29298db,nbef4ea08b29298db,38
n7e66b2d5d0ad8e68,n7e66b2d5d0ad8e68,38
na97c87e7adb91a5f,na97c87e7adb91a5f,38
nf324b86b7e1f49d9,nf324b86b7e1f49d9,38
n093d52743e0f04aa,n093d52743e0f04aa,38
n3ff5d3488f452652,n3ff5d3488f452652,38
n27df83ec24b0a6ae,n27df83ec24b0a6ae,38
n1d55d794b174dc69,n1d55d794b174dc69,38
ncfb418b7ec3593e1,ncfb418b7ec3593e1,38
nf7efe4a4eb5d26ce,nf7efe4a4eb5d26ce,38
n2980c7f53a4a750d,n2980c7f53a4a750d,38
n2d86dbc6b936ed8e,n2d86dbc6b936ed8e,38
n60c8e85cf7eb40cc,n60c8e85cf7eb40cc,38
n2210a4de7b694e49,n2210a4de7b694e49,38
n71f1cfc10104693d,n71f1cfc10104693d,38
n93208a1c0e30f23d,n93208a1c0e30f23d,38
n30cac9c451fa5a9f,n30cac9c451fa5a9f,38
n0a416e73f9e691d6,n0a416e73f9e691d6,38
nc5c38d4481fd7257,nc5c38d4481fd7257,38
n2001192e80eec685,n2001192e80eec685,38
n207ef49ee293471d,n207ef49ee293471d,38
n37cca050d0efbdd3,n37cca050d0efbdd3,38
n319651485a283326,n319651485a283326,38
n39bf866182662eaa,n39bf866182662eaa,38
nbd7cdda58647638e,nbd7cdda58647638e,38
nddb1c51390a78046,nddb1c51390a78046,38
n113eb731f22d9db5,n113eb731f22d9db5,38
ncb0fa0398d94d498,ncb0fa0398d94d498,38
na5e6645fa714f1aa,na5e6645fa714f1aa,38
n02ff5a96dc08a817,n02ff5a96dc08a817,38
na9383d12273e3acb,na9383d12273e3acb,38
nff7c4968f6e06e03,nff7c4968f6e06e03,38
n6b9eea0f81fd2a77,n6b9eea0f81fd2a77,38
ne796f8b332b441d0,ne796f8b332b441d0,38
n0dbfd83968a8a919,n0dbfd83968a8a919,38
n57ef6247ccd95473,n57ef6247ccd95473,38
n756ddafd1c79180e,n756ddafd1c79180e,38
n4a23829a775d550d,n4a23829a775d550d,38
n018a9c9b9329a757,n018a9c9b9329a757,38
nb3225f794a1f724f,nb3225f794a1f724f,38
nf1ff4d16160be7e9,nf1ff4d16160be7e9,38
nf0e7228ebbf86c47,nf0e7228ebbf86c47,38
n2a81671cfca51fa8,n2a81671cfca51fa8,38
nac1b5c29aa2836e2,nac1b5c29aa2836e2,38
n622b2b98e613d619,n622b2b98e613d619,38
n3a07d4cd3ff8f58f,n3a07d4cd3ff8f58f,38
n4943709704ce62ea,n4943709704ce62ea,38
nb9f4c786379c64af,nb9f4c786379c64af,38
n8a531c2a2dc38f5b,n8a531c2a2dc38f5b,38
na18af91c93ea2d2c,na18af91c93ea2d2c,38
n612bb071902882cd,n612bb071902882cd,38
n5711c4947909ade8,n5711c4947909ade8,38
nce1e2e55cbbb2a50,nce1e2e55cbbb2a50,38
nee2728b446707bd2,nee2728b446707bd2,38
ndf1a22dcf14d5b48,ndf1a22dcf14d5b48,38
n8545d5ee257de33a,n8545d5ee257de33a,38
n2910785276d6e1d3,n2910785276d6e1d3,39
n61f64348991d88ef,n61f64348991d88ef,39
nf1ee13b63c061bba,nf1ee13b63c061bba,39
n8ce0874ea21de2ae,n8ce0874ea21de2ae,39
n05e008afe932f4a7,n05e008afe932f4a7,39
n1e2d5ad93f7d5066,n1e2d5ad93f7d5066,39
n2392dae799161c1a,n2392dae799161c1a,39
n3a5baa135ce921e9,n3a5baa135ce921e9,39
nec465e60f832d1b6,nec465e60f832d1b6,39
n5725242189f38175,n5725242189f38175,39
nb4dfa834f6421f6c,nb4dfa834f6421f6c,39
n73dda9204cba8910,n73dda9204cba8910,39
nb34e9aa7bc474b0a,nb34e9aa7bc474b0a,39
n70d19ac466bfe97c,n70d19ac466bfe97c,39
naec0c0ce207114cd,naec0c0ce207114cd,39
nce0f4b3ac9d4fdf0,nce0f4b3ac9d4fdf0,39
nf9543a8261a8ea7a,nf9543a8261a8ea7a,39
n1eeb3f0eb8361cb3,n1eeb3f0eb8361cb3,39
n318192153776b866,n318192153776b866,39
n7c360df1e8aaceb0,n7c360df1e8aaceb0,39
ndb035124e12cf9c7,ndb035124e12cf9c7,39
ne2271e1cc8fe8452,ne2271e1cc8fe8452,39
n19f7dd6804614c25,n19f7dd6804614c25,39
nded058b6aac68f62,nded058b6aac68f62,39
ndab7f961f42dd841,ndab7f961f42dd841,39
ncc91632fc95eaf96,ncc91632fc95eaf96,39
n659d4e12f6900f03,n659d4e12f6900f03,39
n8666191a99be779f,n8666191a99be779f,39
nf97b0756b778dc06,nf97b0756b778dc06,39
n707f5a948ca52104,n707f5a948ca52104,39
n2a6dbf8092da0d3c,n2a6dbf8092da0d3c,39
n174a5bde2310a0d2,n174a5bde2310a0d2,39
nb3c8999ceda1aad0,nb3c8999ceda1aad0,39
n09f63719cf234be4,n09f63719cf234be4,39
n879cb63d4d9c774a,n879cb63d4d9c774a,39
nf04d7d42fe55f04e,nf04d7d42fe55f04e,39
n0b5f2535522b5b00,n0b5f2535522b5b00,39
n5d21fa242c986a5c,n5d21fa242c986a5c,39
n1f3566d1cff4fc45,n1f3566d1cff4fc45,39
n5c562dad63a0bbad,n5c562dad63a0bbad,39
n9dce311156712742,n9dce311156712742,39
nbaca6c5bc3245636,nbaca6c5bc3245636,39
n04677698cbd00b5a,n04677698cbd00b5a,39
ne550a409abbfcda7,ne550a409abbfcda7,39
n26b55d1beca0a2fc,n26b55d1beca0a2fc,39
n3330a10e92edf1b9,n3330a10e92edf1b9,39
n53af671dae5b5431,n53af671dae5b5431,39
na486c812811840be,na486c812811840be,39
nf5fdac0c64951128,nf5fdac0c64951128,39
n213491dcc3445e1c,n213491dcc3445e1c,39
n41f12637e67b7538,n41f12637e67b7538,39
ne629edeba1ddb28b,ne629edeba1ddb28b,39
n8fb6ad5ea6787820,n8fb6ad5ea6787820,39
ncca52c28131663a5,ncca52c28131663a5,39
n8a90f85bb0d13868,n8a90f85bb0d13868,39
ne7e878afb858b150,ne7e878afb858b150,39
nce9e2985c5734842,nce9e2985c5734842,39
n784aa4e9606bdd21,n784aa4e9606bdd21,39
ne40381bafe64c6aa,ne40381bafe64c6aa,39
n4bfa849ddbff70c5,n4bfa849ddbff70c5,39
nb1e533532658fb5d,nb1e533532658fb5d,39
nb9c4ffdda16e428a,nb9c4ffdda16e428a,39
n6a87e925b1b84e42,n6a87e925b1b84e42,39
ne6b047232d7cca07,ne6b047232d7cca07,39
ned65b474c05cced7,ned65b474c05cced7,39
n43ea63ef6dcd3989,n43ea63ef6dcd3989,39
na61b6c32c571321a,na61b6c32c571321a,39
n85e36e2bee27ffbe,n85e36e2bee27ffbe,39
n0528eb2e41c45a16,n0528eb2e41c45a16,40
nf224c40a35ef16ec,nf224c40a35ef16ec,40
n83fdc4aed2693a7a,n83fdc4aed2693a7a,40
n57ca5db8934e07d7,n57ca5db8934e07d7,40
n13870a1c660378a1,n13870a1c660378a1,40
n59ef34f2df758bd4,n59ef34f2df758bd4,40
n89f5864bdd81d708,n89f5864bdd81d708,40
nd4067600361b7bc0,nd4067600361b7bc0,40
nc20863fc39cf6ba5,nc20863fc39cf6ba5,40
n49e66cdff00ffb0d,n49e66cdff00ffb0d,40
n6edc54fc6bf03540,n6edc54fc6bf03540,40
n13f260c83620d33c,n13f260c83620d33c,40
nf9a12a281b1ce4a2,nf9a12a281b1ce4a2,40
n5c4a02f6ee57f7ce,n5c4a02f6ee57f7ce,40
nf6f3d52c6ba7cf22,nf6f3d52c6ba7cf22,40
nd0d28b02b17542c0,nd0d28b02b17542c0,40
n3b91da2d0cdb71ef,n3b91da2d0cdb71ef,40
nd839151dd0398dc4,nd839151dd0398dc4,40
nd7bdb9b3df7d7085,nd7bdb9b3df7d7085,40
n1c466844ddf18d46,n1c466844ddf18d46,40
nb34e8c5d5844df25,nb34e8c5d5844df25,40
n1b219fd65b190ef7,n1b219fd65b190ef7,40
n096175111149ad40,n096175111149ad40,40
n738c861efefafaf2,n738c861efefafaf2,40
n981290e59c800d18,n981290e59c800d18,40
nac2b0dc7202a22f6,nac2b0dc7202a22f6,40
nef224f41e37df1e2,nef224f41e37df1e2,40
na4899595bf1a1a25,na4899595bf1a1a25,40
ne5e42a0ffb1e0a8a,ne5e42a0ffb1e0a8a,40
ne99b7ef528981bd8,ne99b7ef528981bd8,40
nc05d221240749c36,nc05d221240749c36,40
n4247a0dd3fce00e5,n4247a0dd3fce00e5,40
na879b07c51648db3,na879b07c51648db3,40
n6c6d07b947498ee1,n6c6d07b947498ee1,40
na8e58e22c0ae139a,na8e58e22c0ae139a,40
n05f954a8a885beaa,n05f954a8a885beaa,40
n9f21b4adb22e8044,n9f21b4adb22e8044,40
nee4f5b35b08015ee,nee4f5b35b08015ee,40
n8b1020bcc0147a6d,n8b1020bcc0147a6d,40
nf8cc3a38f1a40f29,nf8cc3a38f1a40f29,40
n857d982bc1072dda,n857d982bc1072dda,40
nfde606626560722c,nfde606626560722c,40
n760a0480d173727e,n760a0480d173727e,40
n118300321b648d02,n118300321b648d02,40
n3329025be1e31c23,n3329025be1e31c23,40
n8d60c5197deeeb9a,n8d60c5197deeeb9a,40
n58f9d0d9d3171253,n58f9d0d9d3171253,40
ne822c9ac792ce5e1,ne822c9ac792ce5e1,40
n2331dbe01d612e8c,n2331dbe01d612e8c,40
ndfdcf27cde86edbe,ndfdcf27cde86edbe,40
n2111fa60fdd14aff,n2111fa60fdd14aff,40
nec2711a19dc3e108,nec2711a19dc3e108,40
n32b5b9bd2d640903,n32b5b9bd2d640903,40
n839ed8ce21203083,n839ed8ce21203083,40
nf0e295545f5cddb1,nf0e295545f5cddb1,40
n072d0b5511b1003e,n072d0b5511b1003e,40
nda9fd213307db265,nda9fd213307db265,40
n9dda995dd58c2521,n9dda995dd58c2521,40
n20eee50678ec97ba,n20eee50678ec97ba,40
nba8444ecbc801709,nba8444ecbc801709,40
n9259eb7fc7aea500,n9259eb7fc7aea500,40
n98e0f9ec699a1bcf,n98e0f9ec699a1bcf,40
n776a95c4961eab84,n776a95c4961eab84,40
nbc83e13365345224,nbc83e13365345224,40
n8157f798e3faa9b4,n8157f798e3faa9b4,40
n25a13ab12b58325a,n25a13ab12b58325a,40
n7414488466657e37,n7414488466657e37,40
n44ec11bdf979e1d6,n44ec11bdf979e1d6,40
nf0c7e5ab526aaf44,nf0c7e5ab526aaf44,40
n1042f751d8dea363,n1042f751d8dea363,41
n9d141c91bf22a306,n9d141c91bf22a306,41
n04925b003b25803f,n04925b003b25803f,41
n6185be678442c7d1,n6185be678442c7d1,41
ndd82a9ecaf132522,ndd82a9ecaf132522,41
n4d894e22c7298859,n4d894e22c7298859,41
n1b6379bc18d9c1c8,n1b6379bc18d9c1c8,41
nfe4dbb85bdd20851,nfe4dbb85bdd20851,41
n663a4cdd61b8bf85,n663a4cdd61b8bf85,41
n1ce2fadba0b79153,n1ce2fadba0b79153,41
n5498f6acbdec76a8,n5498f6acbdec76a8,41
n4b358e815a340a3c,n4b358e815a340a3c,41
na2f92d4128789c11,na2f92d4128789c11,41
n062578607711b2c2,n062578607711b2c2,41
n2d709f76c536beab,n2d709f76c536beab,41
ne1ecb5baba4a3682,ne1ecb5baba4a3682,41
nfea4fe08d034318f,nfea4fe08d034318f,41
neac1033e687536d0,neac1033e687536d0,41
n1f5cece3865bf915,n1f5cece3865bf915,41
nd4bb8d53523e8efd,nd4bb8d53523e8efd,41
nfe732e621dca489f,nfe732e621dca489f,41
ncc28e01ba0a8f1fa,ncc28e01ba0a8f1fa,41
nd558ce4558c3c6c9,nd558ce4558c3c6c9,41
n21eaa7dc1740b68d,n21eaa7dc1740b68d,41
n32074441cc0168ed,n32074441cc0168ed,41
n1f5ba990a092557f,n1f5ba990a092557f,41
n5798a826d7c8b747,n5798a826d7c8b747,41
n34a2ac3b899bf415,n34a2ac3b899bf415,41
n193f678ebfb470e2,n193f678ebfb470e2,41
n655b0c8cef3d9433,n655b0c8cef3d9433,41
nf919091447108e24,nf919091447108e24,41
n27d2bfc7f3171271,n27d2bfc7f3171271,41
naa038283a59833eb,naa038283a59833eb,41
nf1ccc66fb5361189,nf1ccc66fb5361189,41
nfff48ccf85dbf4f4,nfff48ccf85dbf4f4,41
n22c740e1b6eced4f,n22c740e1b6eced4f,41
nc53bf2a1da5dc91e,nc53bf2a1da5dc91e,41
nfbe8f16b7a94cfae,nfbe8f16b7a94cfae,41
nd682798008a7abe4,nd682798008a7abe4,41
n0071bcb273d7c31f,n0071bcb273d7c31f,41
na3953686dfb0049f,na3953686dfb0049f,41
n7a671cffefcc712f,n7a671cffefcc712f,41
n5de1d5ccb024a1ab,n5de1d5ccb024a1ab,41
n6bf2ae14298f92da,n6bf2ae14298f92da,41
n1f1bde9d6f3c3ee8,n1f1bde9d6f3c3ee8,41
nc8c21b242d34633f,nc8c21b242d34633f,41
n7dc54b119a5853a5,n7dc54b119a5853a5,41
ncddf41af2559d5e0,ncddf41af2559d5e0,41
nff9eb6516c1578dd,nff9eb6516c1578dd,41
ne2fdd08bd6e18979,ne2fdd08bd6e18979,41
n242ae7d7552e1182,n242ae7d7552e1182,41
n648e8b605bb7dc33,n648e8b605bb7dc33,41
n1afba2f8307de073,n1afba2f8307de073,41
n8b35c83377b53a9e,n8b35c83377b53a9e,41
n42a79aeb3c2f9fcc,n42a79aeb3c2f9fcc,41
n067e80901ff49128,n067e80901ff49128,41
n039fa4da0b441aea,n039fa4da0b441aea,41
n9379231a8534f86b,n9379231a8534f86b,41
n1fe7b732105c3cfa,n1fe7b732105c3cfa,41
nfb55c2142542ad05,nfb55c2142542ad05,41
n9f52c685bc558709,n9f52c685bc558709,41
ne2ca16d16f458bcc,ne2ca16d16f458bcc,41
n6ed6a5d881e899da,n6ed6a5d881e899da,41
n7699c2da44771fe5,n7699c2da44771fe5,41
na40b345c1f462670,na40b345c1f462670,41
n894a3161d789c1c6,n894a3161d789c1c6,41
n741f042f9981801d,n741f042f9981801d,41
n5203d90091e32e2e,n5203d90091e32e2e,41
nea32786e1de005ef,nea32786e1de005ef,41
nbca7d2245f511d70,nbca7d2245f511d70,41
n44fc16d44fc9dc08,n44fc16d44fc9dc08,41
na89835d4010efe0a,na89835d4010efe0a,41
n3efff2fb21746af9,n3efff2fb21746af9,41
n640ec1fd9f64d4df,n640ec1fd9f64d4df,42
nf5c7ee787bd63594,nf5c7ee787bd63594,42
n6e9fafc82d2fcb80,n6e9fafc82d2fcb80,42
n4ddeb17e608b8edf,n4ddeb17e608b8edf,42
nd3c960ed00429609,nd3c960ed00429609,42
nad6f733b71cbfd57,nad6f733b71cbfd57,42
nca98794eb138c4ac,nca98794eb138c4ac,42
n8a933322ffcf804e,n8a933322ffcf804e,42
na5caa5839fadc15e,na5caa5839fadc15e,42
n83698ce39745b6b2,n83698ce39745b6b2,42
n392ea2481591ae4e,n392ea2481591ae4e,42
n67441d30f81d6fc3,n67441d30f81d6fc3,42
nfc9cb6357dabb551,nfc9cb6357dabb551,42
nf23c0485c5aebe70,nf23c0485c5aebe70,42
n7998956de864afbc,n7998956de864afbc,42
nb5666097c2981dfb,nb5666097c2981dfb,42
naf95a12e9490099d,naf95a12e9490099d,42
nf6cd36744803fcb6,nf6cd36744803fcb6,42
n470369b60ded88e1,n470369b60ded88e1,42
n9b82bfa00a3177da,n9b82bfa00a3177da,42
nc4eafd809083c34f,nc4eafd809083c34f,42
nb1c57873fb761429,nb1c57873fb761429,42
n555c44e24d94efbc,n555c44e24d94efbc,42
nc41e44197a17fbb0,nc41e44197a17fbb0,42
n6e0fd72d63fa305e,n6e0fd72d63fa305e,42
n6fae874f464fd14c,n6fae874f464fd14c,42
nc25fb376868cc89e,nc25fb376868cc89e,42
nc773d5c86b040be6,nc773d5c86b040be6,42
n5b9f515af91358d7,n5b9f515af91358d7,42
n2edbad8cda48fe92,n2edbad8cda48fe92,42
nb4827d3a8567457f,nb4827d3a8567457f,42
n187e0c1d4057041c,n187e0c1d4057041c,42
n51476007a33e1b89,n51476007a33e1b89,42
n4db8700d60d4e004,n4db8700d60d4e004,42
n092668fc8a61e751,n092668fc8a61e751,42
n0a0487a0362059b6,n0a0487a0362059b6,42
ncd88fd52363fd224,ncd88fd52363fd224,42
n6a77b355f88e880b,n6a77b355f88e880b,42
n36aac0010183e54a,n36aac0010183e54a,42
n3ac306ef9ea88d19,n3ac306ef9ea88d19,42
nc127b7ba985817ea,nc127b7ba985817ea,42
nccadd66785598731,nccadd66785598731,42
n5a0c17dc962c8fb8,n5a0c17dc962c8fb8,42
n32285444bbf01d46,n32285444bbf01d46,42
n748b863eef368ebc,n748b863eef368ebc,42
n0a02d9c199a3250c,n0a02d9c199a3250c,42
n3cdb227e4045ae4e,n3cdb227e4045ae4e,42
n8ce4491d3e54b245,n8ce4491d3e54b245,43
n25a5e481cf5a08d8,n25a5e481cf5a08d8,43
ne7f05d31491df514,ne7f05d31491df514,43
n88266a12cb7f28bd,n88266a12cb7f28bd,43
n988a9973808c7496,n988a9973808c7496,43
n2da83c674692e089,n2da83c674692e089,43
n8ea2c68b82ddada8,n8ea2c68b82ddada8,43
nd0d5614fcfbb9ccf,nd0d5614fcfbb9ccf,43
na988b1c867036c48,na988b1c867036c48,43
ncc7b98c4a1d16fb6,ncc7b98c4a1d16fb6,43
n9551231325105b31,n9551231325105b31,43
n1163a90bed04df03,n1163a90bed04df03,43
ne7d55c25a7fc922b,ne7d55c25a7fc922b,43
nf6ca1ada51383270,nf6ca1ada51383270,43
n40dd05dda3d4e3e7,n40dd05dda3d4e3e7,43
nfd1a1aaf7d1bb380,nfd1a1aaf7d1bb380,43
n3885c0c344f614e2,n3885c0c344f614e2,43
n32fc55b59cffeb1c,n32fc55b59cffeb1c,43
n3824cade7758127f,n3824cade7758127f,43
nb0c12c1ca6721f33,nb0c12c1ca6721f33,43
nf388ccd38de09b8e,nf388ccd38de09b8e,43
nf0f94d6fa8a75e02,nf0f94d6fa8a75e02,43
nf18f35c646ea8ea6,nf18f35c646ea8ea6,43
n51d16ad3d5773665,n51d16ad3d5773665,43
n803240d8ea582ab7,n803240d8ea582ab7,43
nfc14b18d3de2125b,nfc14b18d3de2125b,43
nc3fbb83417b55c0d,nc3fbb83417b55c0d,43
n4360be6246d14167,n4360be6246d14167,43
nd48061cdc938df0a,nd48061cdc938df0a,43
n583ea87ba092f045,n583ea87ba092f045,43
ndae0671affe75596,ndae0671affe75596,43
n32292726c3ec51f7,n32292726c3ec51f7,43
n783441fda847f21a,n783441fda847f21a,43
ne6b35ebd512d88c4,ne6b35ebd512d88c4,43
nbf600ed99b300720,nbf600ed99b300720,43
n4b6a2eb204285e05,n4b6a2eb204285e05,43
n4c4f947cf4039fa0,n4c4f947cf4039fa0,43
n38eb9c08dfb2381f,n38eb9c08dfb2381f,43
n8f428d9dfc405abc,n8f428d9dfc405abc,43
n610c224e76a7ec16,n610c224e76a7ec16,43
n0e13d0c30b1b16f4,n0e13d0c30b1b16f4,43
n2ec7798786b9d96d,n2ec7798786b9d96d,43
n075d6064ce7770f6,n075d6064ce7770f6,43
n42300405f1aa7286,n42300405f1aa7286,43
n50c574a45182cfbb,n50c574a45182cfbb,43
n6d7a55839f8ad4a0,n6d7a55839f8ad4a0,X4
n2eae7bd82a2339cd,n2eae7bd82a2339cd,X4
n4b252b0a2d568ebb,n4b252b0a2d568ebb,X4
n9bff98a7f4ef2602,n9bff98a7f4ef2602,X4
n159dc8d5939c6338,n159dc8d5939c6338,X4
nfc7f40dbe28a9aa8,nfc7f40dbe28a9aa8,X4
nd3470d60d4444c9e,nd3470d60d4444c9e,X4
ne68422cabe80f97d,ne68422cabe80f97d,X4
nba62080d81602ff3,nba62080d81602ff3,X4
n628d5201f19547fa,n628d5201f19547fa,X4
n95eee79ab4941cee,n95eee79ab4941cee,X4
n3ca46e4b800f4860,n3ca46e4b800f4860,X4
n269d05e75f5a3395,n269d05e75f5a3395,X4
n801cbdfb683d4e15,n801cbdfb683d4e15,X4
n2eced2e85d90a2a9,n2eced2e85d90a2a9,X4
n2e467571eda0ff80,n2e467571eda0ff80,X4
n5d2b28545a2c8346,n5d2b28545a2c8346,X4
n617137ad7a24bf91,n617137ad7a24bf91,X4
n0e363991f913429d,n0e363991f913429d,X4
n91a99401b49e89d0,n91a99401b49e89d0,X4
n6e6ab758651b1c98,n6e6ab758651b1c98,X4
n417724d4c2feabd3,n417724d4c2feabd3,X4
nbcfde42c927e3c68,nbcfde42c927e3c68,X4
nd1673fb7a4992639,nd1673fb7a4992639,X4
n5d159a8f38ee6eec,n5d159a8f38ee6eec,X4
ne07eb44b238658a8,ne07eb44b238658a8,X4
nc208a041ff92713a,nc208a041ff92713a,X4
n2886a5860f268521,n2886a5860f268521,X4
n498d50fdfa078e92,n498d50fdfa078e92,X4
nf6eec944a9df2805,nf6eec944a9df2805,X4
n71ed41c8062e191e,n71ed41c8062e191e,X4
nf1323b21fb9a68fe,nf1323b21fb9a68fe,X4
n7730d768a48b6268,n7730d768a48b6268,X4
nd59849e67a518c79,nd59849e67a518c79,X4
n21eb624dc3ae7d19,n21eb624dc3ae7d19,X4
n7459e8889e7ef15b,n7459e8889e7ef15b,X4
n35cddb02aca44cae,n35cddb02aca44cae,X4
