element_id,original_id,tag,carrier,host_or_staff
n47f1c8d70299b016--tuplet--start--1,,tuplet,stamp,n47f1c8d70299b016
n58e4984a168b3f68--tuplet--stop--1,,tuplet,stamp,n58e4984a168b3f68
n1d104bb9778d4c0f--tuplet--start--1,,tuplet,stamp,n1d104bb9778d4c0f
ndd7e9454459949c1--tuplet--stop--1,,tuplet,stamp,ndd7e9454459949c1
n381eb6379ff2dbb8--tuplet--start--1,,tuplet,stamp,n381eb6379ff2dbb8
n22d026153694a2ea--tuplet--stop--1,,tuplet,stamp,n22d026153694a2ea
n91e0a96f56372aa2--tie--1,,tie,derive,n91e0a96f56372aa2
n91e0a96f56372aa2--tied--start--1,,tied,stamp,n91e0a96f56372aa2
ndc869abe07df06a9--tie--1,,tie,derive,ndc869abe07df06a9
ndc869abe07df06a9--tied--start--1,,tied,stamp,ndc869abe07df06a9
nc9af32f7630a4067--tie--1,,tie,derive,nc9af32f7630a4067
nc9af32f7630a4067--tied--stop--1,,tied,stamp,nc9af32f7630a4067
n2338b534720f4aa3--tie--1,,tie,derive,n2338b534720f4aa3
n2338b534720f4aa3--tied--start--1,,tied,stamp,n2338b534720f4aa3
nfb74f9fca9db2dee--tie--1,,tie,derive,nfb74f9fca9db2dee
nfb74f9fca9db2dee--tied--stop--1,,tied,stamp,nfb74f9fca9db2dee
nc4859329ea9835fb--tie--1,,tie,derive,nc4859329ea9835fb
nc4859329ea9835fb--tied--stop--1,,tied,stamp,nc4859329ea9835fb
nb29ab44fd3000996--inverted-mordent--1,,inverted-mordent,derive,nb29ab44fd3000996
n0040b2d3cebec332--fermata--upright--1,,fermata,stamp,n0040b2d3cebec332
n81f8e2ff155785bc--tie--1,,tie,derive,n81f8e2ff155785bc
n81f8e2ff155785bc--tied--start--1,,tied,stamp,n81f8e2ff155785bc
n65fda7e5a88f64fe--tie--1,,tie,derive,n65fda7e5a88f64fe
n65fda7e5a88f64fe--tied--stop--1,,tied,stamp,n65fda7e5a88f64fe
n35b4389fd09c2811--tie--1,,tie,derive,n35b4389fd09c2811
n35b4389fd09c2811--tied--start--1,,tied,stamp,n35b4389fd09c2811
n35b4389fd09c2811--inverted-mordent--1,,inverted-mordent,derive,n35b4389fd09c2811
n76b50d10f3a78ae4--tie--1,,tie,derive,n76b50d10f3a78ae4
n76b50d10f3a78ae4--tied--stop--1,,tied,stamp,n76b50d10f3a78ae4
nca76f548371d802d--fermata--inverted--1,,fermata,stamp,nca76f548371d802d
